Time,Cement_Temperature_C,Silo_Level_Percent,Compressive_Strength_3day_MPa,Compressive_Strength_28day_MPa,Setting_Time_Initial_min,Setting_Time_Final_min,Soundness_mm,Packing_Rate_bags_min,Bag_Weight_kg,Dust_Emission_mg_Nm3,Dispatch_Rate_tph
16:53:50,82.6,53.9,30.4,51.1,43.0,329.0,2.96,11.8,49.82,9.8,50.9
16:53:55,84.8,51.8,29.6,50.8,46.0,304.0,2.07,12.8,49.96,8.8,43.9
16:54:00,84.9,67.5,29.7,48.4,48.0,300.0,3.38,12.2,49.91,10.3,38.3
16:54:05,80.8,48.4,29.7,49.7,45.0,311.0,2.36,11.3,50.05,9.7,49.3
16:54:10,85.2,53.9,28.3,50.4,44.0,302.0,2.95,11.1,50.03,9.7,40.7
16:54:15,72.8,59.5,30.4,50.0,45.0,303.0,1.89,12.5,49.91,13.1,37.9
16:54:20,81.0,46.3,28.2,50.9,44.0,311.0,2.67,12.2,50.07,9.4,42.3
16:54:25,84.0,56.7,28.9,50.3,44.0,298.0,2.93,11.2,50.03,12.7,44.0
16:54:30,81.9,61.1,30.4,51.6,40.0,302.0,2.58,12.3,49.99,9.2,47.7
16:54:35,84.6,53.3,30.6,50.3,44.0,296.0,2.5,12.1,49.97,9.9,45.1
16:54:40,85.3,47.1,30.1,48.0,49.0,297.0,1.76,12.6,50.12,10.4,47.6
16:54:45,87.2,51.5,29.9,49.8,46.0,316.0,1.88,12.8,49.9,9.4,49.4
16:54:50,82.2,48.1,30.1,49.0,44.0,286.0,1.53,12.8,49.97,7.9,53.0
16:54:55,77.7,48.2,30.9,51.2,49.0,291.0,2.84,12.2,49.94,9.6,42.6
16:55:00,75.9,47.6,30.5,51.5,47.0,308.0,2.4,12.2,49.99,9.2,46.6
16:55:05,80.9,56.4,29.4,49.2,47.0,323.0,2.21,12.4,49.94,9.2,42.0
16:55:10,77.7,59.4,29.8,50.2,44.0,290.0,2.63,12.3,50.18,11.1,44.5
16:55:15,79.9,54.9,31.4,49.5,44.0,306.0,2.23,12.6,49.87,9.0,48.6
16:55:20,88.3,55.8,29.1,48.8,47.0,299.0,2.21,13.0,49.98,8.7,48.3
16:55:25,79.4,43.7,29.1,51.1,49.0,290.0,2.87,11.3,49.94,9.0,40.8
16:55:30,83.6,53.6,30.1,51.7,48.0,305.0,2.34,12.0,49.97,12.8,39.9
16:55:35,79.6,59.5,30.7,51.8,48.0,286.0,2.13,11.7,50.0,5.8,47.7
16:55:40,80.9,52.4,28.4,51.3,52.0,324.0,2.17,11.4,49.95,12.7,49.7
16:55:45,83.2,57.0,29.6,50.4,45.0,310.0,3.52,11.8,50.12,9.3,45.1
16:55:50,77.2,56.7,29.1,50.2,54.0,292.0,2.36,12.5,50.06,7.8,43.1
16:55:55,77.7,54.9,31.2,51.0,48.0,311.0,2.24,12.4,49.92,9.0,41.5
16:56:00,78.1,51.1,29.9,48.8,42.0,283.0,2.64,12.1,50.09,7.3,46.4
16:56:05,80.9,55.7,30.3,49.8,42.0,310.0,2.06,11.6,49.99,10.5,44.9
16:56:10,82.9,53.2,31.3,50.4,42.0,303.0,2.41,11.9,49.93,9.0,44.1
16:56:15,83.3,51.8,30.9,50.2,45.0,290.0,2.41,12.0,50.02,5.9,41.7
16:56:20,77.4,63.0,29.1,51.0,42.0,303.0,2.03,13.3,50.0,12.5,45.9
16:56:25,88.2,51.4,30.5,50.3,48.0,318.0,2.81,12.8,50.18,10.2,46.7
16:56:30,72.2,45.6,30.2,48.9,45.0,289.0,3.11,12.5,50.0,6.1,44.1
16:56:35,82.7,58.1,28.6,49.5,47.0,302.0,3.17,12.3,49.88,7.7,46.8
16:56:40,83.7,51.7,31.0,49.8,46.0,297.0,2.25,12.2,50.16,8.7,41.4
16:56:45,86.6,60.9,30.5,49.5,45.0,333.0,2.3,12.9,50.0,9.3,43.8
16:56:50,78.7,36.3,29.9,50.4,49.0,283.0,2.42,12.6,50.04,10.6,42.4
16:56:55,72.2,58.2,31.4,49.0,45.0,295.0,2.6,12.1,49.98,12.6,44.3
16:57:00,79.7,52.4,29.9,48.7,48.0,304.0,2.84,12.1,50.0,10.8,45.7
16:57:05,80.9,55.6,30.6,50.2,45.0,297.0,1.79,11.9,49.97,10.3,46.0
16:57:10,81.3,58.6,28.6,50.7,46.0,301.0,1.44,10.3,50.25,13.9,47.1
16:57:15,84.3,41.9,29.6,51.3,46.0,307.0,2.31,11.9,49.94,9.6,45.5
16:57:20,79.4,41.0,28.3,50.8,45.0,293.0,3.03,11.7,50.08,10.9,52.1
16:57:25,84.6,43.9,28.9,50.1,49.0,314.0,1.23,12.2,49.88,7.1,46.4
16:57:30,80.3,49.2,27.7,48.3,44.0,304.0,2.68,12.0,50.1,9.9,42.8
16:57:35,81.7,57.5,28.8,50.0,49.0,290.0,1.95,12.1,49.92,11.8,46.3
16:57:40,78.0,56.7,30.8,51.0,47.0,293.0,2.63,11.8,49.94,7.9,49.7
16:57:45,75.2,50.8,30.1,48.9,44.0,293.0,1.85,12.2,49.96,9.5,45.3
16:57:50,83.8,56.5,29.6,51.2,49.0,295.0,2.44,11.7,50.02,9.3,46.2
16:57:55,72.9,61.4,29.9,51.7,43.0,294.0,2.03,12.2,49.92,11.1,48.5
16:58:00,80.3,57.5,27.7,49.8,47.0,305.0,2.21,12.2,49.97,8.9,44.6
16:58:05,85.7,49.9,29.2,50.3,51.0,292.0,2.95,12.8,50.04,7.7,49.5
16:58:10,82.5,58.7,31.2,49.3,40.0,311.0,3.22,10.8,49.97,10.0,41.5
16:58:15,78.3,57.7,29.6,50.0,42.0,301.0,2.2,11.2,50.01,10.5,48.1
16:58:20,81.6,49.7,30.0,50.0,43.0,305.0,2.71,11.3,49.88,8.4,49.3
16:58:25,75.9,57.0,29.9,49.2,46.0,275.0,2.49,12.8,50.07,9.4,48.4
16:58:30,83.1,55.0,30.2,49.4,48.0,302.0,2.64,11.1,49.88,9.0,43.6
16:58:35,84.2,69.7,29.6,50.5,45.0,291.0,2.64,12.0,50.1,8.7,45.2
16:58:40,83.5,56.6,29.9,49.1,47.0,288.0,2.52,10.9,49.97,9.5,47.6
16:58:45,82.1,55.0,29.5,49.9,42.0,299.0,3.67,11.1,50.01,9.6,42.1
16:58:50,85.1,47.4,32.9,50.0,47.0,303.0,1.75,12.2,50.14,8.1,42.0
16:58:55,79.5,50.6,28.3,50.5,50.0,286.0,2.34,11.9,49.77,13.1,54.0
16:59:00,83.6,49.5,29.0,48.6,40.0,311.0,3.42,12.6,49.74,12.5,46.1
16:59:05,83.1,65.3,31.3,48.4,42.0,310.0,1.86,12.2,49.94,11.6,44.3
16:59:10,74.2,55.3,28.6,49.9,50.0,316.0,2.92,11.9,49.97,9.1,49.8
16:59:15,81.6,60.7,27.8,52.2,40.0,306.0,2.21,12.6,50.06,9.8,46.0
16:59:20,78.1,59.4,30.2,48.5,42.0,305.0,1.99,11.8,50.22,10.3,44.4
16:59:25,81.2,68.5,30.0,49.0,50.0,305.0,2.45,13.4,50.02,8.0,45.6
16:59:30,86.2,49.8,29.6,50.1,47.0,280.0,1.69,12.0,50.05,11.2,45.4
16:59:35,74.2,48.1,31.9,48.6,42.0,297.0,2.92,10.5,50.04,6.2,43.8
16:59:40,71.7,41.7,29.7,51.8,42.0,323.0,3.19,11.4,49.89,10.9,43.9
16:59:45,78.1,52.7,30.6,49.9,40.0,288.0,2.88,11.6,50.07,13.6,44.1
16:59:50,78.3,45.9,27.7,50.2,47.0,304.0,2.18,12.9,50.01,8.7,48.6
16:59:55,74.4,62.6,30.0,50.2,47.0,294.0,1.93,12.3,49.91,10.3,44.2
17:00:00,77.2,55.4,29.8,49.9,45.0,311.0,2.59,12.5,50.03,10.2,51.3
17:00:05,82.3,52.9,30.0,49.9,42.0,290.0,2.4,11.6,50.07,10.0,42.6
17:00:10,89.2,57.6,29.0,50.4,48.0,311.0,3.61,12.4,49.9,10.7,38.6
17:00:15,84.1,53.1,28.1,50.1,46.0,297.0,2.22,12.7,49.95,9.3,45.0
17:00:20,74.7,64.4,30.1,51.5,44.0,296.0,2.59,11.9,49.96,10.5,45.2
17:00:25,73.1,59.0,28.9,49.1,43.0,293.0,2.87,12.5,50.03,5.6,39.7
17:00:30,83.6,76.9,31.7,50.2,48.0,302.0,2.1,12.0,50.13,12.4,44.0
17:00:35,75.7,40.7,30.2,50.9,45.0,296.0,1.7,11.7,49.99,9.9,43.3
17:00:40,75.7,62.1,31.0,50.6,44.0,288.0,2.73,12.5,50.04,8.8,51.2
17:00:45,81.4,50.7,28.5,50.7,49.0,321.0,2.96,10.9,50.03,13.1,43.5
17:00:50,77.1,59.9,29.5,50.3,42.0,297.0,2.19,11.4,50.21,10.3,48.1
17:00:55,89.1,47.8,30.1,50.0,49.0,280.0,2.98,11.7,49.98,9.9,42.1
17:01:00,76.0,57.1,30.5,49.8,44.0,300.0,2.49,12.1,50.05,10.5,45.6
17:01:05,91.1,45.8,31.3,49.9,45.0,298.0,2.43,13.1,49.88,10.9,45.3
17:01:10,80.3,58.4,29.5,49.4,44.0,289.0,1.94,12.7,50.06,6.7,43.3
17:01:15,75.3,38.7,30.1,50.3,43.0,303.0,3.32,12.0,49.96,12.4,44.0
17:01:20,80.0,50.4,28.4,50.9,44.0,284.0,2.62,10.4,49.96,9.9,45.0
17:01:25,74.1,55.3,30.6,49.9,44.0,310.0,2.82,12.5,50.13,9.5,45.4
17:01:30,75.4,47.6,29.0,49.1,46.0,326.0,2.42,11.8,49.97,9.1,45.4
17:01:35,81.6,44.1,29.3,51.9,47.0,313.0,1.94,11.6,50.07,8.1,38.5
17:01:40,80.0,66.9,31.5,48.6,47.0,304.0,3.6,12.3,49.92,12.8,47.9
17:01:45,80.4,33.5,30.2,50.3,49.0,306.0,2.97,11.7,49.99,12.4,44.4
17:01:50,77.1,56.7,29.2,50.1,43.0,295.0,2.05,12.1,49.93,8.2,44.5
17:01:55,87.6,65.7,29.0,48.9,46.0,311.0,3.52,13.0,49.86,8.3,45.3
17:02:00,78.3,43.4,30.6,50.7,45.0,313.0,2.83,12.1,50.08,8.3,46.1
17:02:05,78.3,57.7,28.7,51.2,47.0,307.0,2.11,11.3,49.86,9.0,44.0
17:02:10,81.2,65.8,30.8,49.5,49.0,281.0,1.7,11.2,50.0,10.6,41.9
17:02:15,87.1,55.9,29.0,47.6,43.0,304.0,2.75,12.5,50.07,7.7,45.1
17:02:20,84.6,55.5,29.2,49.9,45.0,284.0,1.85,11.9,49.86,7.3,42.3
17:02:25,74.8,53.0,29.1,49.5,39.0,290.0,2.22,12.7,50.05,6.8,43.1
17:02:30,80.6,53.9,30.2,50.6,43.0,296.0,2.22,11.4,49.94,12.5,46.1
17:02:35,77.0,38.5,28.5,49.2,48.0,284.0,2.41,12.0,49.99,13.0,49.6
17:02:40,86.2,55.9,31.4,52.0,50.0,285.0,3.26,12.8,50.09,9.8,46.9
17:02:45,75.6,62.0,30.3,49.0,48.0,302.0,2.31,11.7,50.29,9.9,49.2
17:02:50,82.0,52.7,31.0,48.2,47.0,287.0,2.31,12.3,49.99,8.6,43.9
17:02:55,81.4,61.8,28.8,48.9,45.0,297.0,3.43,11.6,49.98,9.3,51.7
17:03:00,81.6,65.7,30.0,50.1,47.0,310.0,2.6,12.1,49.94,10.9,44.7
17:03:05,83.2,63.0,29.1,49.3,46.0,293.0,2.15,11.8,50.07,8.8,47.3
17:03:10,78.7,62.5,30.1,51.5,42.0,306.0,3.08,12.4,49.98,9.4,47.7
17:03:15,77.0,54.1,30.3,48.7,44.0,311.0,2.88,13.7,50.0,13.3,44.3
17:03:20,77.6,48.7,29.3,49.6,44.0,298.0,1.73,10.9,50.09,10.1,51.5
17:03:25,76.1,54.2,29.9,50.3,42.0,277.0,3.47,12.6,49.85,12.2,45.5
17:03:30,81.2,46.9,31.1,51.1,44.0,313.0,2.95,12.6,49.99,4.6,42.6
17:03:35,82.8,52.4,29.2,51.2,45.0,291.0,2.05,11.1,50.12,8.2,44.3
17:03:40,77.2,59.8,29.5,50.7,43.0,322.0,2.95,12.2,50.21,11.7,41.4
17:03:45,78.2,58.3,30.5,49.1,46.0,299.0,2.24,11.8,49.85,10.3,50.8
17:03:50,85.0,57.3,31.2,50.1,37.0,287.0,3.02,12.9,50.0,11.3,43.3
17:03:55,78.4,45.4,31.0,48.4,46.0,285.0,2.21,11.7,49.86,9.7,46.4
17:04:00,81.1,67.3,29.6,50.5,47.0,313.0,2.55,12.3,49.97,7.8,46.9
17:04:05,74.0,61.4,28.9,49.5,45.0,296.0,2.68,11.3,49.92,12.9,42.1
17:04:10,83.6,54.5,29.6,50.4,48.0,326.0,2.15,12.6,49.89,9.9,46.4
17:04:15,80.0,62.5,31.4,50.1,49.0,314.0,1.76,11.6,50.09,11.1,46.3
17:04:20,75.3,55.0,30.2,50.5,46.0,308.0,2.49,12.6,49.89,8.2,34.5
17:04:25,77.6,67.8,31.1,51.0,47.0,279.0,2.73,11.9,50.11,7.5,47.4
17:04:30,81.2,64.9,30.1,51.1,43.0,296.0,1.64,11.6,50.01,11.6,48.3
17:04:35,84.4,65.6,30.1,47.8,47.0,293.0,2.95,11.4,50.17,12.1,41.7
17:04:40,86.4,59.0,30.5,48.9,45.0,293.0,1.88,11.9,50.1,6.4,43.1
17:04:45,81.3,51.7,30.4,50.0,43.0,289.0,3.5,11.7,50.02,9.1,49.8
17:04:50,75.1,59.5,29.3,49.1,41.0,294.0,1.4,12.2,50.08,11.7,40.9
17:04:55,81.0,42.8,32.0,51.1,46.0,310.0,1.79,11.5,49.84,10.1,42.0
17:05:00,80.5,54.2,30.3,49.0,45.0,295.0,2.81,11.6,49.95,11.0,40.1
17:05:05,84.0,52.5,30.0,50.2,45.0,320.0,3.01,13.0,49.92,9.8,43.7
17:05:10,80.0,56.4,30.9,50.0,46.0,311.0,2.6,12.1,49.97,10.7,48.3
17:05:15,84.6,63.7,31.1,49.3,46.0,296.0,3.11,12.8,50.03,9.0,43.2
17:05:20,75.3,54.0,29.4,48.9,48.0,302.0,2.44,11.6,49.81,7.7,45.7
17:05:25,79.1,58.7,31.1,51.5,42.0,310.0,2.35,11.9,49.89,11.6,47.1
17:05:30,78.2,48.5,31.2,49.1,48.0,300.0,2.72,12.1,49.95,11.9,45.2
17:05:35,81.0,63.0,30.0,50.1,42.0,295.0,2.29,11.6,49.96,12.9,46.4
17:05:40,83.2,49.3,30.3,50.4,46.0,320.0,2.51,11.5,50.01,11.3,46.1
17:05:45,82.1,51.6,30.4,48.1,46.0,315.0,2.54,12.7,50.12,13.3,43.2
17:05:50,78.6,49.7,29.7,50.2,46.0,288.0,2.42,11.1,49.88,8.3,42.9
17:05:55,81.7,50.1,27.8,48.5,43.0,289.0,1.44,12.6,49.95,11.1,46.3
17:06:00,81.3,64.8,29.7,50.3,44.0,291.0,2.09,12.4,50.07,6.5,46.0
17:06:05,81.8,37.9,30.1,50.9,43.0,288.0,2.26,12.3,49.81,5.7,43.9
17:06:10,71.6,54.2,30.4,50.8,41.0,303.0,2.49,12.3,49.91,10.2,50.0
17:06:15,75.3,49.5,29.1,51.8,43.0,293.0,2.92,11.2,49.85,7.8,42.3
17:06:20,73.2,50.5,29.6,51.0,43.0,300.0,2.9,13.2,50.14,8.8,47.7
17:06:25,76.1,51.4,29.7,47.4,47.0,305.0,2.22,12.5,50.1,9.6,43.3
17:06:30,76.9,47.8,29.5,51.2,50.0,303.0,2.7,12.4,49.85,9.1,42.5
17:06:35,78.3,55.1,30.6,50.5,43.0,307.0,1.61,13.8,50.1,10.2,43.0
17:06:40,78.0,60.5,30.6,50.6,47.0,308.0,1.91,12.7,49.87,9.5,43.7
17:06:45,72.1,46.0,29.7,49.9,48.0,317.0,2.87,11.7,50.12,9.4,42.4
17:06:50,77.7,55.9,29.9,50.7,42.0,284.0,2.92,12.9,49.85,12.6,47.3
17:06:55,74.0,53.4,30.4,49.5,44.0,306.0,2.78,13.9,50.05,7.6,45.1
17:07:00,80.8,50.7,30.5,52.2,49.0,307.0,2.28,12.6,50.01,11.5,43.3
17:07:05,78.3,56.5,30.0,50.5,43.0,293.0,2.73,11.5,50.11,10.2,44.7
17:07:10,73.6,49.6,29.2,50.7,39.0,296.0,2.8,11.1,49.94,12.2,47.3
17:07:15,70.5,49.4,31.8,49.6,47.0,285.0,1.41,11.6,49.99,8.5,40.9
17:07:20,83.7,53.5,29.3,50.8,48.0,316.0,2.91,12.1,50.0,9.2,46.6
17:07:25,74.6,46.3,30.5,49.9,41.0,301.0,3.11,12.7,49.93,11.5,45.0
17:07:30,80.9,51.4,30.0,49.8,46.0,303.0,2.26,12.3,50.02,12.6,43.2
17:07:35,80.0,58.1,28.9,51.5,45.0,294.0,2.41,12.1,49.87,9.1,46.3
17:07:40,86.4,46.6,31.6,50.6,45.0,324.0,3.06,11.8,50.1,7.1,47.3
17:07:45,83.9,49.9,29.9,50.8,44.0,292.0,3.03,11.9,49.93,11.2,40.8
17:07:50,76.0,41.2,29.3,49.1,47.0,315.0,2.86,12.5,50.03,11.9,47.0
17:07:55,83.6,57.0,28.8,49.4,46.0,300.0,1.51,12.9,50.09,11.2,43.9
17:08:00,82.4,49.6,30.7,51.3,45.0,330.0,3.17,11.2,49.9,11.5,44.1
17:08:05,78.6,60.8,30.3,49.0,46.0,288.0,2.97,11.6,49.86,8.8,50.5
17:08:10,76.8,63.8,30.8,50.4,44.0,302.0,2.88,12.9,49.89,11.8,45.1
17:08:15,78.6,57.4,30.1,48.6,46.0,299.0,2.35,12.0,50.0,12.9,40.6
17:08:20,76.9,56.8,31.6,49.9,42.0,288.0,1.7,11.8,50.15,8.4,45.9
17:08:25,69.4,50.3,30.4,50.2,47.0,288.0,2.43,10.6,49.92,8.7,34.6
17:08:30,79.9,55.1,30.4,50.8,51.0,294.0,2.15,12.6,50.1,7.9,48.1
17:08:35,80.4,60.6,30.3,51.5,43.0,325.0,2.34,12.0,50.06,7.5,42.2
17:08:40,77.0,54.5,29.3,49.7,45.0,303.0,3.19,11.7,49.88,9.8,50.7
17:08:45,83.1,56.1,30.6,49.2,46.0,323.0,3.13,12.0,49.96,5.5,45.4
17:08:50,77.9,58.9,29.1,50.9,46.0,293.0,2.45,12.2,50.19,10.8,52.2
17:08:55,83.8,48.3,27.6,50.3,44.0,310.0,2.59,11.7,49.95,8.4,48.3
17:09:00,89.6,50.1,30.4,50.9,47.0,281.0,1.91,11.6,50.07,10.1,42.7
17:09:05,79.4,58.6,30.1,51.9,44.0,298.0,2.77,11.6,49.94,10.8,44.9
17:09:10,78.6,64.5,28.5,51.1,49.0,306.0,2.38,12.5,49.91,9.8,48.4
17:09:15,86.9,38.3,31.2,49.1,49.0,292.0,2.58,12.3,50.18,10.1,49.5
17:09:20,78.2,48.3,30.5,48.8,49.0,314.0,2.09,12.9,49.98,8.5,46.2
17:09:25,85.1,59.6,29.8,50.1,47.0,279.0,2.57,11.7,50.01,8.7,45.6
17:09:30,82.1,52.9,28.2,51.0,44.0,285.0,2.26,12.6,49.92,8.9,41.0
17:09:35,81.7,68.3,28.8,52.2,53.0,288.0,1.92,12.2,49.82,10.5,41.2
17:09:40,86.0,54.6,30.2,51.0,45.0,280.0,1.92,12.0,50.1,10.6,43.4
17:09:45,86.2,66.4,31.0,50.5,43.0,275.0,2.02,12.2,49.87,7.9,42.3
17:09:50,71.4,50.7,31.1,49.6,46.0,302.0,3.3,11.6,49.91,10.8,46.1
17:09:55,71.5,61.8,31.5,49.6,42.0,321.0,1.98,11.7,49.95,11.0,49.1
17:10:00,80.4,65.6,30.2,49.0,49.0,324.0,2.63,11.9,49.94,12.6,49.2
17:10:05,78.1,52.2,29.3,49.5,46.0,295.0,2.8,11.0,50.11,11.9,45.7
17:10:10,79.4,51.2,29.2,50.8,49.0,311.0,1.9,12.4,49.97,9.4,45.4
17:10:15,80.0,67.7,28.6,52.1,44.0,291.0,2.68,12.3,50.17,6.4,46.1
17:10:20,78.5,35.1,30.7,49.4,46.0,291.0,3.04,12.2,50.09,14.2,48.3
17:10:25,76.6,57.4,31.1,49.1,49.0,303.0,2.16,11.7,49.88,10.6,43.4
17:10:30,81.6,48.7,27.7,51.0,45.0,292.0,2.82,12.1,49.87,10.9,41.2
17:10:35,86.4,46.2,30.6,49.2,42.0,296.0,1.95,12.2,49.98,9.8,44.0
17:10:40,84.4,61.0,30.2,47.8,42.0,295.0,3.18,11.6,50.09,11.6,41.7
17:10:45,80.1,61.0,30.5,51.5,44.0,313.0,1.87,11.7,49.97,15.9,45.1
17:10:50,79.6,51.4,30.3,49.7,47.0,299.0,2.48,11.5,50.14,9.4,47.7
17:10:55,87.2,59.6,31.5,49.9,50.0,320.0,2.12,12.0,50.01,11.9,41.2
17:11:00,76.9,53.6,29.9,49.0,48.0,310.0,3.07,11.2,50.18,12.2,45.0
17:11:05,77.6,57.5,31.1,47.1,42.0,312.0,3.25,11.3,50.03,10.1,45.4
17:11:10,79.7,51.5,29.7,49.1,43.0,321.0,2.03,12.0,49.98,14.1,43.9
17:11:15,80.1,55.4,27.7,47.9,44.0,307.0,1.81,10.9,49.84,10.3,44.0
17:11:20,80.4,44.9,30.4,49.7,49.0,297.0,2.2,11.6,50.03,9.8,48.6
17:11:25,81.1,55.0,29.2,48.3,45.0,289.0,2.33,12.4,50.14,9.9,49.5
17:11:30,73.4,50.2,31.2,51.1,43.0,309.0,2.85,12.4,50.1,14.9,46.6
17:11:35,76.5,47.8,28.5,50.3,45.0,312.0,2.73,11.6,50.08,7.0,41.8
17:11:40,74.4,52.9,29.2,47.8,46.0,304.0,3.17,12.7,50.01,10.6,47.4
17:11:45,81.1,49.8,31.4,50.6,48.0,283.0,2.5,11.5,49.9,12.9,47.6
17:11:50,77.1,54.0,29.7,51.5,44.0,300.0,2.46,12.0,49.93,11.1,43.7
17:11:55,82.8,50.5,29.9,49.1,45.0,299.0,3.23,11.9,49.72,7.4,44.6
17:12:00,85.5,54.8,29.7,52.5,42.0,288.0,2.36,12.5,50.04,9.4,45.8
17:12:05,79.1,52.6,27.8,49.6,47.0,299.0,3.12,12.1,49.92,9.6,41.5
17:12:10,82.6,58.7,29.5,50.7,46.0,313.0,1.92,12.2,50.02,8.5,40.9
17:12:15,79.9,45.2,30.4,50.1,48.0,279.0,1.78,11.9,50.14,11.5,52.7
17:12:20,82.2,57.4,31.2,49.6,43.0,280.0,2.64,12.1,49.88,13.2,48.5
17:12:25,78.3,62.8,30.5,49.7,43.0,300.0,2.05,12.2,49.98,8.6,43.0
17:12:30,78.8,57.5,28.9,49.2,43.0,301.0,3.36,11.0,50.0,8.8,39.1
17:12:35,86.8,51.3,28.5,50.5,45.0,301.0,1.81,11.8,50.03,12.2,42.2
17:12:40,82.6,38.4,29.6,50.8,44.0,309.0,1.83,12.0,50.09,6.4,46.7
17:12:45,78.0,56.7,31.1,50.3,47.0,303.0,2.92,12.3,49.98,10.3,51.4
17:12:50,88.6,48.5,29.3,48.3,46.0,314.0,2.27,11.8,50.05,9.2,48.8
17:12:55,76.5,59.5,29.1,50.4,42.0,303.0,2.44,12.3,50.16,7.5,46.5
17:13:00,85.4,44.4,29.8,48.9,48.0,277.0,2.74,13.3,49.98,9.1,41.7
17:13:05,77.8,65.8,30.1,50.0,43.0,295.0,1.84,12.2,49.91,12.7,45.0
17:13:10,73.1,62.4,31.3,48.4,44.0,301.0,3.03,13.2,49.96,5.6,45.5
17:13:15,80.3,53.4,29.2,49.8,46.0,308.0,1.84,12.0,50.13,11.0,44.6
17:13:20,85.3,55.2,30.0,50.6,46.0,293.0,2.56,11.1,49.96,12.4,46.3
17:13:25,81.1,61.3,29.1,49.8,42.0,292.0,3.26,12.5,49.98,11.7,43.6
17:13:30,86.4,60.0,31.9,51.1,47.0,303.0,2.37,12.7,49.9,9.5,42.0
17:13:35,87.1,58.9,29.6,48.7,47.0,291.0,2.63,11.0,49.85,10.0,44.9
17:13:40,75.7,44.6,31.1,48.5,44.0,300.0,2.88,12.6,49.97,9.5,46.7
17:13:45,80.1,50.3,29.1,48.9,41.0,291.0,1.92,12.5,49.95,10.6,47.8
17:13:50,80.3,51.6,29.8,49.7,47.0,285.0,2.67,12.0,49.97,10.9,47.3
17:13:55,76.9,54.4,30.2,49.5,47.0,296.0,2.67,12.7,49.99,11.3,51.3
17:14:00,78.5,48.6,29.6,48.4,40.0,271.0,2.82,11.3,49.95,9.8,43.1
17:14:05,82.3,60.0,31.4,49.6,40.0,286.0,1.84,11.8,49.81,10.2,39.7
17:14:10,80.7,56.0,29.7,49.3,46.0,278.0,2.87,13.3,50.0,7.2,43.7
17:14:15,80.0,49.9,29.3,48.9,44.0,291.0,1.99,12.4,49.92,8.0,48.0
17:14:20,76.7,59.2,29.6,50.5,44.0,304.0,1.75,12.3,49.97,11.2,44.9
17:14:25,79.6,53.7,28.9,51.0,41.0,296.0,3.05,13.1,49.88,10.8,49.4
17:14:30,85.2,59.8,30.5,49.3,45.0,279.0,2.25,13.1,49.91,11.2,46.3
17:14:35,75.9,49.1,30.0,51.2,45.0,307.0,2.55,11.6,50.23,8.8,50.3
17:14:40,79.4,49.4,28.9,50.9,46.0,310.0,3.39,11.5,50.15,9.3,42.3
17:14:45,77.4,43.9,29.8,48.7,45.0,314.0,2.09,12.1,50.24,10.0,50.1
17:14:50,79.6,50.8,29.5,50.6,41.0,298.0,2.58,12.2,49.86,12.1,45.0
17:14:55,79.8,54.7,28.4,50.0,46.0,311.0,2.26,12.9,50.09,10.8,43.2
17:15:00,80.6,53.3,29.7,49.2,40.0,302.0,2.6,11.4,50.1,9.0,48.2
17:15:05,81.2,47.4,30.3,49.6,47.0,294.0,2.57,11.3,50.01,10.6,44.0
17:15:10,79.5,58.8,28.3,52.3,45.0,309.0,2.56,12.1,49.96,10.3,42.5
17:15:15,84.1,47.3,30.3,51.3,43.0,312.0,2.17,11.7,50.12,9.5,44.4
17:15:20,80.0,72.9,29.9,49.1,42.0,291.0,2.04,12.1,50.09,7.8,40.6
17:15:25,75.0,63.6,30.2,48.8,37.0,306.0,2.65,11.5,49.93,11.0,47.0
17:15:30,82.1,56.4,28.4,47.7,46.0,310.0,2.42,12.0,50.0,8.7,47.1
17:15:35,76.5,68.7,30.5,49.6,51.0,309.0,2.46,10.4,49.86,9.6,46.3
17:15:40,80.3,62.6,30.2,49.4,44.0,295.0,3.03,11.9,50.07,9.3,46.4
17:15:45,76.9,58.6,28.6,48.8,41.0,311.0,1.66,12.4,50.17,11.0,46.9
17:15:50,83.9,62.8,29.6,51.3,45.0,326.0,1.72,11.7,50.11,8.1,47.0
17:15:55,82.7,46.1,29.3,50.3,42.0,314.0,3.47,11.4,50.1,7.2,41.4
17:16:00,85.1,52.2,31.0,50.4,38.0,301.0,2.16,12.3,50.09,10.9,43.2
17:16:05,73.8,48.6,29.5,48.7,44.0,301.0,1.92,12.6,49.85,10.8,44.7
17:16:10,81.2,47.3,31.3,50.7,54.0,323.0,1.71,11.7,49.93,9.3,44.2
17:16:15,75.4,51.7,29.7,50.7,43.0,296.0,2.56,11.7,50.08,10.6,43.2
17:16:20,89.1,56.5,28.3,49.0,45.0,295.0,2.15,12.9,50.13,10.3,49.7
17:16:25,80.5,59.2,30.8,50.1,45.0,283.0,3.08,11.8,50.2,11.5,42.9
17:16:30,79.0,60.0,28.6,47.2,50.0,284.0,2.35,11.9,50.03,8.3,47.6
17:16:35,84.8,51.1,30.2,48.1,45.0,312.0,2.62,12.1,50.05,7.9,40.3
17:16:40,75.1,58.7,28.9,50.4,40.0,312.0,1.45,12.0,50.0,7.0,48.9
17:16:45,77.5,54.2,31.7,49.3,46.0,302.0,2.39,10.6,50.1,10.6,50.5
17:16:50,73.9,45.5,30.2,49.5,41.0,297.0,2.21,11.5,50.05,11.0,47.3
