Timestamp,Feed Size (mm),Product Size (mm),Mill Power 1 (kW),Mill Inlet Temp (°C),Blending Efficiency (%),C5 Temp (°C),Heat Recovery Eff (%),Fuel Flow Rate (t/h),Primary Fuel Flow (t/h),Secondary Air Temp (°C),Kiln Drive Power (kW),Clinker Inlet Temp (°C),Cooling Air Flow (m³/min),Mill Power 2 (kW),Packing Rate (bags/min),Target_eff
2025-09-08 23:00:00,1048,20.5,1694,117,90.9,852,86.2,5.2,8.1,1058,990,1345,466,2383,15,61.7
2025-09-09 00:00:00,1047,20.5,1694,118,90.9,852,86.2,5.1,8.1,1055,988,1344,467,2384,15,61.8
2025-09-09 01:00:00,1044,20.4,1699,118,90.9,852,86.2,5.1,8.2,1057,988,1345,470,2382,14.9,62.2
2025-09-09 02:00:00,1045,20.4,1699,117,90.9,852,86.1,5.1,8.2,1056,986,1350,469,2379,15,62.1
2025-09-09 03:00:00,1052,20.4,1697,118,90.7,852,86.2,5.1,8.1,1058,986,1354,472,2383,15,61.7
2025-09-09 04:00:00,1053,20.5,1691,118,90.8,852,86.1,5.1,8.1,1052,980,1354,473,2381,15,61.8
2025-09-09 05:00:00,1057,20.5,1693,118,90.7,851,86,5.1,8.2,1043,975,1354,475,2382,15,61.9
2025-09-09 06:00:00,1051,20.6,1690,119,90.6,851,85.9,5.1,8.2,1044,977,1356,474,2383,15,61.9
2025-09-09 07:00:00,1052,20.6,1690,119,90.8,851,85.9,5.1,8.1,1047,980,1354,473,2394,14.9,61.7
2025-09-09 08:00:00,1047,20.6,1689,120,90.8,852,86,5.1,8.1,1042,978,1354,474,2393,14.9,61.8
2025-09-09 09:00:00,1041,20.6,1692,119,90.6,852,86,5.1,8.1,1043,979,1356,475,2399,15,61.9
2025-09-09 10:00:00,1038,20.6,1691,120,90.7,852,86.1,5,8.1,1047,977,1357,473,2402,15,61.9
2025-09-09 11:00:00,1043,20.6,1691,120,90.8,852,86,5,8.1,1047,981,1360,472,2402,15,61.8
2025-09-09 12:00:00,1047,20.7,1693,120,90.7,853,86.1,5,8,1050,980,1360,472,2395,15,61.7
2025-09-09 13:00:00,1048,20.8,1702,120,90.7,852,86,4.9,8,1050,978,1359,471,2395,15,61.5
2025-09-09 14:00:00,1042,20.9,1705,120,90.6,852,86.1,4.9,8.1,1049,982,1359,470,2400,15,61.8
2025-09-09 15:00:00,1041,20.9,1705,119,90.6,852,86.1,5,8.1,1052,979,1357,467,2394,15,62.1
2025-09-09 16:00:00,1042,20.7,1705,119,90.4,852,86.1,4.9,8,1058,980,1359,467,2398,15,61.5
2025-09-09 17:00:00,1043,20.8,1703,119,90.4,852,86.1,5,8,1056,976,1358,466,2404,15,61.7
2025-09-09 18:00:00,1035,20.7,1699,118,90.6,851,86.1,5,8.1,1056,978,1359,465,2405,14.9,62.1
2025-09-09 19:00:00,1032,20.7,1697,118,90.5,851,86.1,5,8.1,1053,981,1357,466,2409,14.9,62.2
2025-09-09 20:00:00,1032,20.7,1694,118,90.4,851,86.1,5,8.1,1053,976,1361,464,2410,14.9,62
2025-09-09 21:00:00,1034,20.6,1696,119,90.3,852,86,5,8.1,1053,971,1363,464,2413,14.9,61.8
2025-09-09 22:00:00,1025,20.7,1692,118,90.4,852,86,5,8.1,1056,972,1364,461,2421,15,61.7
2025-09-09 23:00:00,1024,20.6,1697,119,90.5,853,86,5,8.2,1060,979,1361,460,2413,15,61.8
2025-09-10 00:00:00,1025,20.5,1700,119,90.6,854,85.9,5,8.2,1063,983,1363,456,2409,15,61.7
2025-09-10 01:00:00,1028,20.5,1700,119,90.5,855,85.9,5,8.1,1066,982,1365,454,2415,14.8,61.6
2025-09-10 02:00:00,1031,20.6,1700,120,90.5,855,85.8,5,8.2,1064,979,1363,454,2422,14.8,61.5
2025-09-10 03:00:00,1033,20.6,1698,120,90.7,856,85.7,5,8.2,1061,974,1363,451,2415,14.8,61.4
2025-09-10 04:00:00,1030,20.6,1699,120,90.7,856,85.6,4.9,8.2,1062,977,1363,448,2423,14.8,61.1
2025-09-10 05:00:00,1023,20.5,1704,120,90.8,855,85.6,5,8.2,1062,980,1365,450,2410,14.9,61.4
2025-09-10 06:00:00,1021,20.5,1701,120,90.7,855,85.6,5,8.2,1068,978,1365,447,2413,15,61.1
2025-09-10 07:00:00,1025,20.5,1695,120,90.7,855,85.6,5,8.2,1063,977,1367,447,2414,14.9,61.2
2025-09-10 08:00:00,1031,20.6,1697,120,90.9,855,85.6,5,8.2,1064,977,1365,450,2411,14.9,61.2
2025-09-10 09:00:00,1033,20.5,1699,120,90.9,855,85.7,4.9,8.1,1066,984,1363,450,2407,14.8,61
2025-09-10 10:00:00,1035,20.4,1694,120,90.8,855,85.7,5,8.1,1064,985,1367,450,2404,14.8,61.2
2025-09-10 11:00:00,1037,20.4,1691,120,90.7,855,85.7,5,8.1,1061,981,1364,449,2403,14.8,61.1
2025-09-10 12:00:00,1034,20.3,1688,120,90.9,855,85.7,5,8.1,1060,976,1362,447,2413,14.7,61
2025-09-10 13:00:00,1034,20.3,1685,120,90.9,856,85.6,5,8.1,1055,972,1364,447,2417,14.7,61
2025-09-10 14:00:00,1041,20.4,1684,120,90.9,856,85.7,5,8.1,1059,977,1363,443,2424,14.7,60.8
2025-09-10 15:00:00,1037,20.4,1683,120,90.8,857,85.6,5,8.1,1068,980,1362,445,2423,14.7,60.9
2025-09-10 16:00:00,1043,20.4,1680,119,91,857,85.6,5,8.1,1067,978,1361,446,2424,14.6,61
2025-09-10 17:00:00,1042,20.4,1677,120,91.1,856,85.5,5,8.2,1065,966,1357,442,2419,14.6,60.8
2025-09-10 18:00:00,1047,20.4,1676,120,91.3,855,85.5,5,8.2,1061,963,1359,444,2417,14.4,60.9
2025-09-10 19:00:00,1042,20.5,1677,120,91.4,856,85.6,5,8.2,1057,964,1360,445,2415,14.4,61.2
2025-09-10 20:00:00,1044,20.5,1676,120,91.4,856,85.6,4.9,8.2,1056,966,1358,446,2417,14.3,61.1
2025-09-10 21:00:00,1041,20.5,1680,120,91.3,856,85.6,5,8.2,1059,967,1355,451,2413,14.4,61.5
2025-09-10 22:00:00,1035,20.5,1682,119,91.3,856,85.5,5,8.2,1069,962,1352,451,2409,14.4,61.5
2025-09-10 23:00:00,1036,20.4,1676,119,91.3,856,85.5,5,8.3,1067,962,1349,454,2411,14.3,61.8
2025-09-11 00:00:00,1040,20.3,1678,118,91.4,856,85.4,5,8.3,1064,959,1349,454,2411,14.4,61.7
2025-09-11 01:00:00,1037,20.3,1680,119,91.6,857,85.4,5,8.3,1060,959,1350,455,2407,14.4,61.7
2025-09-11 02:00:00,1031,20.3,1679,118,91.6,858,85.5,5,8.3,1062,956,1351,454,2403,14.4,61.9
2025-09-11 03:00:00,1031,20.4,1673,118,91.5,858,85.4,5,8.3,1063,960,1352,450,2400,14.5,61.7
2025-09-11 04:00:00,1030,20.4,1673,117,91.3,858,85.4,5,8.2,1063,961,1354,446,2404,14.4,61.7
2025-09-11 05:00:00,1032,20.4,1673,117,91.3,858,85.5,5,8.3,1062,961,1357,446,2406,14.2,62
2025-09-11 06:00:00,1036,20.5,1668,118,91.4,858,85.5,5,8.3,1066,966,1359,446,2402,14.3,61.8
2025-09-11 07:00:00,1036,20.4,1662,118,91.4,857,85.5,5,8.3,1068,965,1361,443,2399,14.2,61.6
2025-09-11 08:00:00,1043,20.4,1662,117,91.6,856,85.5,5,8.3,1070,959,1361,443,2393,14.2,61.5
2025-09-11 09:00:00,1044,20.4,1661,117,91.5,856,85.5,5,8.4,1071,963,1363,444,2391,14.2,61.7
2025-09-11 10:00:00,1043,20.4,1659,117,91.4,856,85.4,5,8.4,1071,964,1362,446,2391,14.1,61.9
2025-09-11 11:00:00,1037,20.5,1659,117,91.3,856,85.4,5,8.4,1069,963,1362,445,2387,14.1,62.1
2025-09-11 12:00:00,1035,20.5,1655,117,91.2,856,85.3,5,8.3,1070,960,1365,446,2398,14.1,61.8
2025-09-11 13:00:00,1034,20.4,1653,118,91.3,856,85.3,5.1,8.3,1072,962,1364,449,2401,14,61.5
2025-09-11 14:00:00,1038,20.4,1655,117,91.2,857,85.3,5.1,8.3,1073,966,1363,451,2401,14,61.8
2025-09-11 15:00:00,1040,20.4,1654,117,91.1,856,85.3,5,8.3,1069,963,1362,449,2401,14.2,61.7
2025-09-11 16:00:00,1035,20.6,1647,117,91.2,856,85.3,5,8.4,1070,965,1361,449,2394,14.1,62.2
2025-09-11 17:00:00,1036,20.6,1645,117,91,856,85.4,5,8.4,1069,966,1360,450,2388,14.2,62.2
2025-09-11 18:00:00,1038,20.6,1641,117,90.9,856,85.4,5,8.4,1066,963,1360,451,2395,14.1,62.2
2025-09-11 19:00:00,1045,20.5,1642,117,90.7,857,85.4,5,8.5,1068,963,1361,451,2403,14.2,62.1
2025-09-11 20:00:00,1048,20.4,1643,118,90.8,857,85.4,5.1,8.5,1069,960,1363,452,2392,14.2,61.6
2025-09-11 21:00:00,1051,20.3,1636,117,90.8,857,85.5,5,8.5,1076,965,1367,454,2394,14.2,61.8
2025-09-11 22:00:00,1051,20.3,1639,118,91,857,85.4,5,8.5,1077,963,1366,452,2401,14.2,61.5
2025-09-11 23:00:00,1053,20.4,1635,118,91.1,857,85.5,5,8.5,1076,969,1366,449,2400,14.3,61.4
2025-09-12 00:00:00,1058,20.5,1641,118,91.2,857,85.4,5,8.5,1076,969,1363,451,2407,14.3,61.5
2025-09-12 01:00:00,1053,20.5,1641,119,91.2,857,85.4,5,8.5,1073,962,1360,450,2411,14.2,61.5
2025-09-12 02:00:00,1051,20.5,1636,119,91.1,857,85.4,5,8.5,1076,954,1360,452,2413,14.2,61.4
2025-09-12 03:00:00,1048,20.5,1632,120,91.1,857,85.4,5,8.6,1077,953,1361,454,2412,14.2,61.4
2025-09-12 04:00:00,1050,20.5,1633,120,91.2,857,85.5,4.9,8.6,1078,958,1362,451,2413,14.1,61.2
2025-09-12 05:00:00,1055,20.6,1631,120,91.3,856,85.5,4.9,8.6,1075,963,1363,449,2410,14.1,61.2
2025-09-12 06:00:00,1052,20.6,1631,120,91.2,856,85.6,4.9,8.5,1077,964,1365,449,2412,14.1,61.1
2025-09-12 07:00:00,1043,20.6,1637,120,91.3,857,85.6,4.9,8.6,1074,961,1369,447,2413,14.1,61.3
2025-09-12 08:00:00,1041,20.4,1635,119,91.2,856,85.6,5,8.6,1073,959,1368,446,2411,14.1,61.5
2025-09-12 09:00:00,1045,20.4,1635,120,91.1,857,85.6,5,8.6,1073,960,1367,443,2401,14.1,61.4
2025-09-12 10:00:00,1047,20.5,1641,120,91,858,85.5,5,8.6,1071,964,1368,442,2400,14.1,61.5
2025-09-12 11:00:00,1048,20.4,1642,120,91,858,85.5,5,8.7,1069,967,1370,440,2395,14.1,61.6
2025-09-12 12:00:00,1047,20.4,1635,120,90.8,857,85.5,5,8.8,1069,970,1370,441,2390,14.2,61.7
2025-09-12 13:00:00,1042,20.4,1637,120,90.8,858,85.5,5,8.7,1072,973,1370,443,2386,14.1,61.9
2025-09-12 14:00:00,1044,20.3,1633,120,90.9,858,85.5,4.9,8.8,1075,977,1369,444,2390,14,61.7
2025-09-12 15:00:00,1041,20.4,1638,119,90.8,857,85.4,4.9,8.8,1077,968,1369,449,2385,13.9,62.1
2025-09-12 16:00:00,1050,20.4,1635,119,90.7,857,85.5,4.9,8.9,1078,964,1370,451,2380,14,62
2025-09-12 17:00:00,1052,20.3,1647,119,90.7,857,85.5,4.9,9,1077,960,1369,452,2384,13.9,62.3
2025-09-12 18:00:00,1050,20.3,1653,119,90.8,858,85.4,4.9,8.9,1080,955,1367,452,2380,13.9,62.1
2025-09-12 19:00:00,1047,20.3,1649,118,90.7,858,85.4,4.9,8.9,1075,955,1368,452,2374,13.9,62.4
2025-09-12 20:00:00,1047,20.4,1650,118,90.8,858,85.5,4.9,8.8,1076,949,1367,454,2378,13.9,62.3
2025-09-12 21:00:00,1046,20.5,1653,118,90.9,858,85.6,4.9,8.8,1079,945,1367,454,2378,13.9,62.3
2025-09-12 22:00:00,1050,20.4,1656,118,91,858,85.6,4.9,8.9,1079,945,1367,454,2378,13.9,62.3
2025-09-12 23:00:00,1051,20.5,1657,118,91,858,85.6,4.9,8.9,1076,939,1367,453,2377,13.9,62.3
2025-09-13 00:00:00,1048,20.5,1662,119,90.9,857,85.7,4.9,8.8,1076,937,1366,454,2379,14,62
2025-09-13 01:00:00,1056,20.6,1662,119,90.8,857,85.7,4.9,8.8,1074,939,1369,456,2382,13.9,62.1
2025-09-13 02:00:00,1056,20.6,1661,119,90.9,858,85.8,4.9,8.8,1076,934,1370,458,2382,14,62
2025-09-13 03:00:00,1059,20.4,1659,120,90.8,858,85.8,4.9,8.9,1078,937,1369,458,2374,14,61.9
2025-09-13 04:00:00,1057,20.4,1663,120,90.8,859,85.8,4.9,8.8,1080,934,1370,458,2376,14,61.7
2025-09-13 05:00:00,1058,20.4,1664,120,90.7,860,85.7,4.9,8.9,1081,935,1373,459,2374,14.1,61.8
2025-09-13 06:00:00,1059,20.4,1665,119,90.7,860,85.7,4.9,8.9,1083,931,1374,462,2378,14,62
2025-09-13 07:00:00,1052,20.4,1668,119,90.7,860,85.8,4.9,8.9,1086,933,1377,458,2374,14,62
2025-09-13 08:00:00,1060,20.3,1660,119,90.5,860,85.7,4.9,8.8,1083,931,1374,458,2372,14,61.7
2025-09-13 09:00:00,1065,20.2,1661,119,90.6,859,85.7,4.9,8.9,1079,933,1373,457,2365,14.1,61.7
2025-09-13 10:00:00,1063,20.2,1662,120,90.6,858,85.8,4.9,8.9,1080,931,1368,456,2369,14.2,61.4
2025-09-13 11:00:00,1059,20.3,1669,120,90.6,858,85.9,4.9,8.9,1082,933,1372,454,2375,14.3,61.4
2025-09-13 12:00:00,1060,20.4,1663,119,90.8,858,85.8,4.9,8.9,1078,937,1369,455,2373,14.4,61.5
2025-09-13 13:00:00,1061,20.5,1669,120,90.8,859,85.9,4.8,8.9,1078,937,1369,450,2372,14.3,61.2
2025-09-13 14:00:00,1062,20.6,1669,120,90.6,859,85.8,4.9,8.8,1081,935,1373,450,2368,14.3,61.3
2025-09-13 15:00:00,1063,20.6,1671,119,90.6,860,85.9,4.8,8.8,1081,934,1375,446,2364,14.3,61.1
2025-09-13 16:00:00,1065,20.8,1678,119,90.6,860,85.9,4.8,8.8,1085,929,1375,445,2367,14.3,61.1
2025-09-13 17:00:00,1071,20.8,1680,120,90.7,861,86,4.9,8.8,1089,930,1378,445,2365,14.2,61.2
2025-09-13 18:00:00,1073,20.8,1682,120,90.6,861,86,4.9,8.8,1089,933,1377,444,2367,14.2,61.2
2025-09-13 19:00:00,1069,20.8,1683,120,90.5,861,86,4.9,8.8,1088,939,1378,445,2367,14.1,61.5
2025-09-13 20:00:00,1074,20.9,1681,120,90.4,861,86,4.9,8.7,1087,944,1378,448,2371,14.1,61.5
2025-09-13 21:00:00,1081,20.9,1681,120,90.3,861,86,4.9,8.7,1087,940,1377,452,2369,14.2,61.4
2025-09-13 22:00:00,1093,20.9,1678,119,90.3,862,86,4.9,8.6,1084,941,1378,452,2374,14.2,61.3
2025-09-13 23:00:00,1089,20.9,1678,119,90.2,862,86,4.9,8.6,1080,941,1380,454,2384,14.2,61.4
2025-09-14 00:00:00,1090,20.9,1668,120,90.1,862,85.9,4.9,8.6,1073,945,1383,457,2375,14.2,61.4
2025-09-14 01:00:00,1082,21,1670,120,90.2,862,85.9,4.9,8.6,1073,943,1383,456,2375,14.2,61.5
2025-09-14 02:00:00,1084,20.9,1670,119,90.3,862,85.8,5,8.6,1079,946,1380,458,2374,14.2,61.8
2025-09-14 03:00:00,1082,21,1668,119,90.4,863,85.8,4.9,8.6,1073,942,1379,454,2371,14.2,61.6
2025-09-14 04:00:00,1089,20.9,1669,119,90.5,864,85.8,4.9,8.6,1072,942,1383,455,2373,14.2,61.4
2025-09-14 05:00:00,1086,20.9,1663,119,90.6,864,85.8,4.9,8.7,1072,938,1386,458,2378,14.2,61.5
2025-09-14 06:00:00,1079,20.9,1671,120,90.7,864,85.8,4.9,8.7,1071,930,1383,458,2369,14.1,61.6
2025-09-14 07:00:00,1078,21,1671,120,90.7,864,85.8,4.9,8.7,1075,927,1387,458,2358,14.1,61.6
2025-09-14 08:00:00,1070,21.1,1670,120,90.7,864,85.8,4.9,8.8,1072,926,1385,457,2367,14.1,61.9
2025-09-14 09:00:00,1073,21,1666,120,90.7,864,85.8,4.9,8.8,1066,931,1387,460,2365,14.1,62
2025-09-14 10:00:00,1064,21.1,1666,120,90.6,865,85.9,4.9,8.8,1065,927,1385,457,2366,14.1,62.1
2025-09-14 11:00:00,1064,21.1,1672,120,90.6,865,86,4.9,8.8,1063,925,1390,456,2361,14.1,62.1
2025-09-14 12:00:00,1056,21.1,1676,120,90.7,864,86,4.9,8.8,1056,919,1388,458,2361,14.1,62.3
2025-09-14 13:00:00,1055,21.1,1680,120,90.8,864,86,4.8,8.9,1057,923,1386,458,2368,14.1,62.2
2025-09-14 14:00:00,1061,21.1,1682,119,90.7,864,85.9,4.8,8.9,1053,922,1385,461,2370,14.2,62.3
2025-09-14 15:00:00,1063,21.1,1680,120,90.7,864,85.9,4.8,8.9,1053,920,1391,462,2371,14.2,62.1
2025-09-14 16:00:00,1059,20.9,1674,119,90.8,865,85.9,4.8,9,1052,919,1391,461,2362,14.2,62.2
2025-09-14 17:00:00,1059,20.9,1674,119,90.9,865,85.8,4.9,8.9,1049,911,1389,462,2366,14.2,62.3
2025-09-14 18:00:00,1059,21,1673,118,90.7,865,85.8,4.9,8.9,1051,905,1388,460,2366,14.2,62.4
2025-09-14 19:00:00,1061,21.1,1677,118,90.6,866,85.8,4.9,8.9,1051,901,1384,456,2363,14.3,62.3
2025-09-14 20:00:00,1056,21.1,1678,118,90.7,865,85.8,4.8,8.8,1051,904,1385,455,2366,14.3,61.9
2025-09-14 21:00:00,1058,21.2,1685,118,90.7,866,85.9,4.8,8.8,1053,894,1383,455,2362,14.3,61.9
2025-09-14 22:00:00,1047,21.2,1689,118,90.7,866,85.9,4.8,8.8,1053,896,1385,453,2365,14.3,62
2025-09-14 23:00:00,1045,21.1,1688,118,90.6,867,86,4.8,8.9,1054,897,1386,453,2371,14.2,62.2
2025-09-15 00:00:00,1043,21.2,1680,118,90.6,867,86.1,4.8,8.9,1051,890,1386,454,2372,14.3,62.1
2025-09-15 01:00:00,1045,21.1,1686,118,90.7,867,86.1,4.9,8.9,1048,889,1389,450,2369,14.1,62.4
2025-09-15 02:00:00,1046,21.1,1691,118,90.6,866,86.1,4.8,8.9,1048,894,1391,449,2367,14.2,62.1
2025-09-15 03:00:00,1040,21.2,1686,118,90.6,866,86.1,4.8,8.9,1046,889,1391,451,2368,14.2,62.2
2025-09-15 04:00:00,1036,21.2,1692,118,90.6,866,86.1,4.8,8.9,1048,887,1389,452,2366,14.3,62.2
2025-09-15 05:00:00,1037,21.3,1693,117,90.6,866,86,4.8,9,1048,898,1390,450,2378,14.4,62.4
2025-09-15 06:00:00,1036,21.3,1694,117,90.6,867,86,4.8,9,1050,899,1391,451,2371,14.4,62.5
2025-09-15 07:00:00,1034,21.3,1701,117,90.7,867,86,4.8,9,1047,898,1392,455,2370,14.4,62.7
2025-09-15 08:00:00,1032,21.3,1706,117,90.6,867,86,4.8,9,1043,896,1392,454,2372,14.4,62.8
2025-09-15 09:00:00,1035,21.2,1709,117,90.5,867,86,4.8,8.9,1048,898,1393,456,2373,14.4,62.6
2025-09-15 10:00:00,1033,21.2,1710,117,90.8,866,86,4.8,8.9,1048,901,1393,457,2370,14.4,62.6
2025-09-15 11:00:00,1033,21.2,1713,117,90.8,866,86.1,4.8,8.9,1050,892,1396,456,2376,14.5,62.3
2025-09-15 12:00:00,1041,21.2,1711,117,90.7,866,86.1,4.8,8.9,1046,883,1394,454,2379,14.4,62.2
2025-09-15 13:00:00,1036,21.2,1711,117,90.8,866,86.1,4.8,8.9,1045,879,1392,457,2383,14.5,62.2
2025-09-15 14:00:00,1028,21.4,1707,116,91,867,86,4.7,8.8,1049,879,1392,459,2380,14.4,62.2
2025-09-15 15:00:00,1031,21.3,1706,116,90.9,867,86.1,4.7,8.8,1045,879,1390,458,2378,14.5,62.1
2025-09-15 16:00:00,1029,21.2,1705,116,90.8,866,86.1,4.7,8.7,1051,872,1391,461,2380,14.5,61.8
2025-09-15 17:00:00,1027,21.2,1702,116,90.7,866,86.1,4.7,8.7,1052,871,1388,462,2375,14.4,62
2025-09-15 18:00:00,1024,21.2,1703,116,90.8,867,86,4.7,8.8,1050,871,1386,464,2378,14.3,62.3
2025-09-15 19:00:00,1023,21.2,1701,116,90.7,867,86.1,4.7,8.8,1051,867,1391,461,2377,14.5,61.9
2025-09-15 20:00:00,1030,21.2,1703,116,90.7,867,86.1,4.7,8.8,1054,865,1390,460,2383,14.4,61.9
2025-09-15 21:00:00,1033,21.3,1697,116,90.6,866,86,4.7,8.9,1052,862,1388,463,2381,14.4,62.1
2025-09-15 22:00:00,1036,21.2,1696,116,90.5,867,86.1,4.7,8.9,1049,864,1388,468,2390,14.5,62
2025-09-15 23:00:00,1030,21.2,1697,117,90.5,867,86,4.7,8.9,1050,864,1390,468,2392,14.4,62
2025-09-16 00:00:00,1026,21.2,1696,116,90.4,867,86.1,4.7,8.9,1052,860,1392,467,2394,14.5,62
2025-09-16 01:00:00,1015,21.2,1695,116,90.3,867,86,4.7,8.9,1051,864,1389,468,2391,14.4,62.4
2025-09-16 02:00:00,1011,21.4,1689,116,90.5,866,86.1,4.7,8.9,1052,858,1388,469,2392,14.4,62.4
2025-09-16 03:00:00,1015,21.4,1690,116,90.6,866,86.1,4.7,8.9,1055,851,1388,470,2389,14.3,62.4
2025-09-16 04:00:00,1017,21.4,1693,116,90.6,866,86.1,4.7,9,1055,850,1388,466,2382,14.3,62.4
2025-09-16 05:00:00,1016,21.4,1695,117,90.7,865,86.1,4.7,9,1053,849,1385,465,2381,14.2,62.4
2025-09-16 06:00:00,1016,21.3,1699,118,90.7,865,86.1,4.7,9,1053,850,1382,467,2386,14.2,62.3
2025-09-16 07:00:00,1013,21.3,1700,118,90.7,865,86.1,4.7,9,1058,845,1380,462,2386,14.2,62.1
2025-09-16 08:00:00,1014,21.3,1702,118,90.7,865,86.2,4.7,9,1059,848,1376,459,2385,14.3,62
2025-09-16 09:00:00,1017,21.3,1702,118,90.7,866,86.1,4.7,9,1063,855,1375,455,2383,14.3,61.9
2025-09-16 10:00:00,1011,21.3,1705,118,90.7,866,86.1,4.6,9,1062,855,1378,457,2394,14.4,61.6
2025-09-16 11:00:00,1012,21.2,1699,118,90.7,865,86.1,4.6,9.1,1062,856,1376,455,2397,14.4,61.6
2025-09-16 12:00:00,1016,21.3,1695,118,90.6,865,86.2,4.6,9.1,1065,848,1379,452,2389,14.4,61.4
2025-09-16 13:00:00,1014,21.3,1701,117,90.6,866,86.2,4.6,9.1,1069,846,1379,452,2387,14.5,61.4
2025-09-16 14:00:00,1017,21.4,1692,117,90.5,866,86.1,4.6,9,1073,843,1378,450,2385,14.5,61.1
2025-09-16 15:00:00,1028,21.4,1691,118,90.4,868,86.1,4.6,9,1070,840,1375,451,2381,14.5,61
2025-09-16 16:00:00,1028,21.5,1696,117,90.2,868,86.1,4.6,8.9,1073,837,1377,456,2381,14.5,61.1
2025-09-16 17:00:00,1029,21.5,1695,118,90.1,868,86.1,4.6,9,1078,835,1377,455,2379,14.5,61
2025-09-16 18:00:00,1026,21.5,1694,117,90.3,867,86.2,4.6,8.9,1076,829,1374,451,2376,14.6,60.8
2025-09-16 19:00:00,1027,21.4,1694,117,90.2,867,86.2,4.6,9,1074,827,1375,450,2377,14.5,60.9
2025-09-16 20:00:00,1029,21.4,1693,117,90.3,867,86.2,4.7,9,1074,823,1374,451,2369,14.5,61.2
2025-09-16 21:00:00,1030,21.3,1693,117,90.1,867,86.3,4.7,9,1074,826,1374,452,2358,14.4,61.4
2025-09-16 22:00:00,1026,21.3,1690,117,90,867,86.2,4.7,8.9,1073,828,1374,454,2364,14.3,61.5
2025-09-16 23:00:00,1027,21.3,1695,118,89.9,867,86.1,4.7,9,1070,829,1377,452,2369,14.3,61.4
2025-09-17 00:00:00,1032,21.2,1700,117,89.9,867,86.2,4.7,8.9,1074,833,1375,452,2371,14.4,61.2
2025-09-17 01:00:00,1034,21.1,1700,118,90.1,868,86.1,4.7,8.9,1071,830,1376,447,2372,14.5,60.7
2025-09-17 02:00:00,1038,21.2,1694,118,90.1,868,86.1,4.7,8.9,1070,831,1378,448,2371,14.5,60.7
2025-09-17 03:00:00,1037,21.2,1692,118,90.3,868,86.1,4.7,8.9,1070,835,1383,446,2386,14.4,60.7
2025-09-17 04:00:00,1040,21.2,1691,118,90.3,867,86,4.7,8.8,1066,831,1386,446,2387,14.5,60.3
2025-09-17 05:00:00,1041,21.2,1693,118,90.4,868,85.9,4.7,8.8,1061,823,1386,444,2400,14.4,60.3
2025-09-17 06:00:00,1037,21.2,1689,118,90.6,868,85.9,4.7,8.8,1060,821,1387,444,2411,14.3,60.3
2025-09-17 07:00:00,1039,21.3,1686,119,90.6,868,85.9,4.7,8.7,1062,824,1390,446,2413,14.3,60
2025-09-17 08:00:00,1035,21.3,1688,118,90.6,867,85.9,4.7,8.7,1063,821,1389,445,2412,14.3,60.2
2025-09-17 09:00:00,1032,21.2,1692,118,90.4,867,85.9,4.7,8.7,1057,819,1391,444,2412,14.4,60.1
2025-09-17 10:00:00,1033,21.3,1690,118,90.4,867,85.9,4.7,8.7,1061,816,1395,444,2410,14.2,60.2
2025-09-17 11:00:00,1034,21.3,1684,118,90.4,867,85.9,4.6,8.6,1063,815,1395,442,2412,14.2,59.7
2025-09-17 12:00:00,1029,21.3,1697,118,90.6,866,85.9,4.7,8.6,1064,811,1391,440,2416,14.3,59.8
2025-09-17 13:00:00,1034,21.2,1701,118,90.5,867,86,4.7,8.6,1064,805,1389,444,2409,14.3,59.9
2025-09-17 14:00:00,1036,21.2,1700,118,90.5,867,86,4.6,8.6,1066,803,1390,440,2422,14.3,59.3
2025-09-17 15:00:00,1033,21.2,1703,119,90.3,868,86.1,4.6,8.6,1073,802,1388,442,2419,14.3,59.3
2025-09-17 16:00:00,1027,21.3,1702,119,90.3,869,86.1,4.6,8.6,1076,806,1388,442,2405,14.3,59.5
2025-09-17 17:00:00,1026,21.3,1706,118,90.3,869,86.1,4.6,8.7,1077,807,1387,440,2405,14.2,59.9
2025-09-17 18:00:00,1025,21.3,1707,118,90.3,868,86,4.6,8.6,1073,802,1388,441,2399,14.1,59.9
2025-09-17 19:00:00,1025,21.3,1707,118,90.4,869,86,4.6,8.6,1074,800,1386,441,2399,14.2,59.8
2025-09-17 20:00:00,1024,21.4,1707,118,90.4,869,86.1,4.6,8.7,1076,803,1385,443,2399,14.2,60.1
2025-09-17 21:00:00,1015,21.4,1701,118,90.5,869,86,4.5,8.7,1076,801,1388,441,2401,14.2,59.7
2025-09-17 22:00:00,1014,21.4,1708,117,90.5,869,85.9,4.5,8.7,1074,800,1387,440,2406,14.1,60
2025-09-17 23:00:00,1013,21.4,1705,118,90.4,869,85.9,4.5,8.7,1076,800,1388,442,2401,14.2,59.8
2025-09-18 00:00:00,1015,21.4,1699,117,90.2,870,85.8,4.5,8.7,1073,800,1388,442,2399,14.1,60.1
2025-09-18 01:00:00,1012,21.5,1698,118,90.2,869,85.8,4.6,8.7,1075,802,1388,443,2403,14.2,60.2
2025-09-18 02:00:00,1019,21.5,1695,117,90.1,869,85.7,4.5,8.8,1074,803,1390,445,2400,14.2,60.1
2025-09-18 03:00:00,1012,21.5,1694,117,90.3,870,85.7,4.5,8.8,1068,800,1386,446,2390,14.2,60.4
