Time,Limestone_Proportion_Percent,Clay_Proportion_Percent,Iron_Ore_Proportion_Percent,LSF,SM_Silica_Modulus,AM_Alumina_Modulus,Raw_Mill_Feed_Rate_tph,Mill_Power_Consumption_kW,Raw_Meal_Fineness_Percent_R90um,Mill_Inlet_Temperature_C,Blending_Efficiency_Percent,Standard_Deviation_LSF_Percent
17:52:40,80.9,15.6,3.33,95.22,2.499,1.675,123.9,1794.0,11.3,104.4,90.1,1.04
17:52:45,79.0,16.5,3.65,95.56,2.475,1.584,121.9,1835.0,13.0,101.8,88.5,1.0
17:52:50,81.3,16.0,4.15,96.11,2.44,1.596,127.6,1820.0,12.0,102.3,89.2,1.02
17:52:55,79.1,15.8,3.5,95.0,2.489,1.637,119.9,1797.0,10.8,105.3,89.6,0.98
17:53:00,79.7,16.0,3.65,93.87,2.407,1.625,116.0,1867.0,12.2,95.9,89.5,0.99
17:53:05,81.7,17.0,3.6,94.93,2.55,1.666,128.6,1841.0,11.8,99.4,89.4,0.94
17:53:10,82.5,15.5,3.58,94.1,2.48,1.621,121.0,1849.0,11.4,106.3,89.7,1.07
17:53:15,79.4,17.9,3.55,95.29,2.463,1.685,133.5,1836.0,12.1,98.2,88.8,1.14
17:53:20,80.8,15.5,3.6,96.06,2.507,1.685,134.1,1842.0,12.1,104.8,88.5,0.99
17:53:25,79.6,15.3,3.39,94.71,2.567,1.733,130.4,1806.0,10.1,98.4,89.3,1.0
17:53:30,81.6,16.1,2.95,96.77,2.597,1.565,128.8,1814.0,12.2,101.6,90.4,0.88
17:53:35,78.9,16.1,2.67,95.11,2.515,1.571,121.4,1810.0,11.1,109.1,88.2,1.21
17:53:40,78.1,17.0,3.33,95.27,2.53,1.495,114.6,1799.0,12.5,113.7,90.2,1.12
17:53:45,80.9,15.8,3.66,94.7,2.547,1.592,125.8,1831.0,11.8,105.6,90.3,1.22
17:53:50,81.8,16.6,3.59,94.46,2.48,1.674,127.6,1749.0,12.1,96.1,90.1,1.09
17:53:55,82.2,14.9,3.7,94.86,2.537,1.505,132.3,1813.0,12.0,105.3,89.3,0.98
17:54:00,80.3,16.6,3.36,95.56,2.562,1.56,126.6,1790.0,12.3,97.8,90.7,0.98
17:54:05,78.8,16.4,3.58,95.72,2.465,1.686,118.9,1872.0,12.5,96.2,91.2,1.3
17:54:10,81.8,16.6,3.16,94.82,2.464,1.601,129.6,1863.0,12.2,97.4,90.3,1.01
17:54:15,81.6,16.5,3.65,95.75,2.494,1.682,129.3,1845.0,11.2,98.3,89.6,1.2
17:54:20,79.4,15.6,3.7,95.44,2.469,1.567,135.8,1810.0,11.6,96.1,89.6,0.96
17:54:25,77.7,14.3,3.43,94.82,2.483,1.622,132.2,1794.0,11.6,100.0,89.1,0.98
17:54:30,80.8,16.8,3.49,95.96,2.467,1.535,124.9,1817.0,13.1,105.8,90.2,0.99
17:54:35,80.9,15.1,3.28,95.72,2.477,1.573,120.6,1781.0,12.1,102.3,90.4,0.95
17:54:40,80.9,15.3,4.08,95.35,2.576,1.606,111.7,1828.0,12.5,92.9,88.5,0.86
17:54:45,80.6,17.0,3.44,94.1,2.52,1.578,122.9,1778.0,11.8,101.6,89.0,1.01
17:54:50,80.9,15.9,3.64,94.05,2.543,1.597,130.3,1813.0,11.1,103.9,89.9,0.96
17:54:55,81.3,14.9,3.04,95.71,2.579,1.544,122.3,1794.0,12.0,96.4,90.2,0.9
17:55:00,80.7,15.8,3.67,94.62,2.482,1.672,125.0,1837.0,12.2,103.2,90.4,1.11
17:55:05,79.7,15.0,3.82,95.04,2.541,1.701,129.0,1823.0,12.0,99.9,89.0,0.99
17:55:10,82.6,17.1,3.78,95.52,2.477,1.657,126.1,1826.0,11.0,108.1,92.5,1.02
17:55:15,79.7,17.1,3.7,94.43,2.544,1.577,126.4,1739.0,11.9,100.1,90.2,1.02
17:55:20,80.6,15.8,3.56,95.08,2.501,1.593,123.3,1824.0,10.8,102.6,88.4,0.78
17:55:25,79.7,16.3,3.59,95.5,2.544,1.669,132.0,1845.0,12.7,95.6,89.8,1.02
17:55:30,80.3,15.4,3.54,95.29,2.494,1.711,112.5,1829.0,12.0,106.5,90.5,1.02
17:55:35,80.2,15.8,3.83,95.0,2.629,1.553,125.2,1807.0,13.0,94.0,89.3,0.98
17:55:40,78.1,15.0,3.49,95.18,2.52,1.637,127.3,1770.0,13.0,97.3,89.4,0.84
17:55:45,78.9,14.5,3.27,95.14,2.494,1.541,128.0,1781.0,11.8,107.4,90.6,1.01
17:55:50,79.1,16.1,3.69,94.97,2.488,1.6,122.2,1752.0,12.1,95.8,90.7,0.9
17:55:55,80.9,16.6,3.88,95.35,2.503,1.588,124.3,1752.0,12.2,100.2,89.9,1.05
17:56:00,78.8,15.0,3.25,94.27,2.408,1.666,126.6,1858.0,13.2,97.6,87.9,0.95
17:56:05,77.9,14.9,3.03,95.11,2.438,1.548,118.7,1794.0,12.5,99.9,90.7,0.98
17:56:10,80.3,16.0,3.51,95.35,2.537,1.512,128.5,1792.0,11.5,90.8,89.8,0.96
17:56:15,79.1,15.6,3.59,95.11,2.51,1.595,130.7,1810.0,11.4,93.7,89.2,0.91
17:56:20,80.0,15.3,3.53,95.59,2.425,1.676,125.6,1856.0,11.9,96.3,90.1,1.07
17:56:25,81.3,16.8,3.44,96.23,2.483,1.58,129.0,1818.0,12.8,102.4,89.5,1.16
17:56:30,80.5,17.2,3.01,94.44,2.467,1.62,121.8,1838.0,12.7,101.9,91.4,0.87
17:56:35,81.9,16.2,3.47,94.37,2.505,1.683,121.8,1809.0,11.9,107.9,89.1,1.02
17:56:40,79.3,16.6,3.54,94.23,2.553,1.471,132.1,1829.0,12.2,103.9,90.8,0.64
17:56:45,80.7,17.4,3.24,94.99,2.4,1.775,125.7,1830.0,11.3,106.6,90.6,1.13
17:56:50,78.6,15.9,3.49,95.41,2.619,1.545,131.4,1799.0,12.2,100.6,87.7,1.0
17:56:55,80.5,17.2,3.8,95.02,2.49,1.596,132.8,1789.0,11.7,101.2,91.1,0.94
17:57:00,79.8,16.6,3.61,94.89,2.513,1.506,126.2,1736.0,11.5,102.0,89.2,0.98
17:57:05,80.1,15.6,3.51,94.61,2.486,1.558,121.4,1830.0,12.5,93.9,89.3,1.24
17:57:10,80.6,15.4,2.93,95.39,2.455,1.544,124.9,1831.0,12.2,94.6,91.1,1.19
17:57:15,80.4,16.0,2.96,94.17,2.508,1.493,123.7,1886.0,11.7,97.4,88.5,1.12
17:57:20,79.2,15.9,3.46,94.81,2.473,1.589,128.3,1872.0,13.0,97.4,88.2,0.82
17:57:25,80.2,15.1,3.98,94.57,2.564,1.714,123.4,1792.0,11.4,94.6,89.4,0.97
17:57:30,80.9,16.2,3.49,94.97,2.469,1.531,126.5,1867.0,12.5,98.2,89.1,0.89
17:57:35,82.8,17.5,3.33,93.6,2.515,1.578,133.8,1795.0,12.7,93.8,90.2,1.09
17:57:40,83.3,15.8,3.35,94.57,2.447,1.666,122.6,1757.0,11.8,102.2,88.6,0.87
17:57:45,79.1,15.7,3.81,95.01,2.471,1.592,108.8,1757.0,11.2,100.9,89.1,0.99
17:57:50,79.8,15.4,3.92,94.94,2.496,1.637,128.7,1775.0,12.2,98.3,89.1,1.04
17:57:55,80.8,16.8,3.83,94.93,2.561,1.626,128.5,1769.0,11.8,99.1,91.8,1.0
17:58:00,81.2,16.3,3.56,95.52,2.507,1.602,130.4,1780.0,12.0,101.3,88.9,0.9
17:58:05,80.5,16.7,3.15,94.3,2.543,1.578,121.6,1797.0,12.7,97.6,90.5,0.97
17:58:10,79.8,15.9,3.77,94.72,2.461,1.537,125.0,1738.0,12.8,97.9,87.9,1.04
17:58:15,80.4,15.8,3.47,95.0,2.545,1.611,124.8,1832.0,12.9,108.0,90.0,1.18
17:58:20,82.3,15.6,3.28,95.06,2.44,1.673,125.7,1735.0,11.6,98.7,90.5,0.96
17:58:25,79.3,16.3,3.2,94.84,2.492,1.569,119.8,1842.0,11.8,94.1,91.3,1.17
17:58:30,80.4,16.4,3.3,95.4,2.54,1.609,131.7,1849.0,11.1,103.9,91.2,0.98
17:58:35,78.8,17.0,3.32,95.54,2.468,1.547,122.7,1788.0,12.4,99.1,89.3,1.08
17:58:40,79.4,15.7,3.76,94.07,2.489,1.571,125.8,1837.0,12.3,100.6,88.4,1.02
17:58:45,80.3,17.0,3.13,95.4,2.544,1.494,123.6,1794.0,11.9,95.7,89.6,1.05
17:58:50,80.7,16.6,3.49,94.11,2.438,1.624,125.9,1786.0,12.6,101.9,91.0,1.01
17:58:55,78.1,15.4,3.27,95.6,2.437,1.616,119.7,1792.0,12.3,97.2,90.8,0.89
17:59:00,80.2,15.7,2.93,95.43,2.534,1.604,127.8,1777.0,12.0,99.8,91.0,0.82
17:59:05,78.6,17.3,3.32,94.64,2.459,1.561,125.6,1815.0,12.2,99.6,88.5,1.05
17:59:10,82.2,15.8,3.14,95.06,2.491,1.672,115.7,1726.0,12.7,103.9,89.3,0.98
17:59:15,79.9,14.7,3.49,94.93,2.435,1.506,124.9,1806.0,11.5,99.4,92.5,1.04
17:59:20,81.7,15.7,3.53,94.63,2.465,1.566,126.5,1825.0,12.7,98.3,90.1,1.23
17:59:25,80.5,15.7,2.88,94.59,2.516,1.629,125.1,1765.0,12.3,97.6,91.5,0.98
17:59:30,80.4,14.9,3.66,95.68,2.534,1.57,127.5,1750.0,11.7,100.9,90.5,1.08
17:59:35,80.5,16.6,3.92,95.6,2.545,1.633,119.0,1789.0,13.0,94.9,88.6,0.89
17:59:40,80.4,15.6,3.01,95.45,2.462,1.606,139.1,1779.0,12.1,100.1,91.0,0.98
17:59:45,78.2,16.9,3.34,94.72,2.578,1.606,134.0,1781.0,11.9,98.9,90.1,0.92
17:59:50,78.2,16.2,3.41,93.89,2.516,1.543,133.6,1790.0,11.5,102.3,89.7,0.91
17:59:55,81.2,16.4,3.32,96.18,2.465,1.702,125.7,1798.0,12.2,98.3,90.8,1.23
18:00:00,80.1,16.2,4.05,95.35,2.486,1.479,119.4,1780.0,12.5,105.4,88.9,0.96
18:00:05,80.1,15.4,3.62,94.48,2.501,1.648,121.9,1791.0,12.6,98.1,91.1,0.81
18:00:10,78.5,15.8,3.4,94.25,2.43,1.673,127.0,1810.0,11.5,97.2,88.8,0.97
18:00:15,78.4,15.8,3.74,94.91,2.482,1.518,133.1,1830.0,12.6,102.6,89.4,1.09
18:00:20,81.7,15.6,3.73,94.82,2.464,1.634,129.1,1774.0,11.8,102.1,89.3,1.03
18:00:25,79.5,16.7,3.56,95.95,2.522,1.584,125.9,1816.0,12.1,105.3,91.2,0.92
18:00:30,78.8,16.2,4.0,95.73,2.478,1.667,125.9,1797.0,11.5,93.5,88.9,1.15
18:00:35,81.6,16.4,3.23,95.32,2.515,1.548,126.6,1786.0,12.9,101.4,90.6,0.95
18:00:40,79.2,17.6,3.39,94.72,2.519,1.711,121.1,1829.0,11.5,96.1,89.5,1.02
18:00:45,80.4,16.8,3.48,94.46,2.521,1.634,131.6,1783.0,13.1,98.1,90.9,1.13
18:00:50,79.8,16.0,3.77,96.36,2.443,1.577,112.2,1827.0,12.1,106.9,89.3,1.06
18:00:55,80.9,16.5,3.5,96.68,2.555,1.645,124.3,1853.0,11.0,97.8,90.7,0.95
18:01:00,82.0,16.2,3.1,94.48,2.513,1.632,132.9,1849.0,11.5,94.7,90.1,1.1
18:01:05,81.2,15.4,3.29,95.17,2.493,1.603,131.4,1821.0,12.5,98.4,89.9,1.08
18:01:10,78.6,15.3,3.8,95.08,2.53,1.584,120.5,1787.0,12.4,93.0,88.5,1.01
18:01:15,79.3,16.5,3.79,94.66,2.408,1.574,123.4,1829.0,12.6,98.7,90.1,1.02
18:01:20,79.8,15.5,3.14,95.46,2.498,1.578,126.4,1797.0,11.3,94.3,90.3,1.0
18:01:25,81.9,16.8,3.39,94.53,2.417,1.595,120.3,1795.0,12.0,102.2,90.3,1.03
18:01:30,79.9,15.4,3.33,94.73,2.504,1.634,126.5,1719.0,12.2,97.9,90.3,1.11
18:01:35,80.6,15.6,3.67,95.04,2.51,1.598,125.3,1789.0,11.6,107.0,91.8,1.15
18:01:40,78.3,15.6,3.37,94.78,2.542,1.593,139.5,1857.0,11.8,99.1,89.3,1.01
18:01:45,78.4,17.1,3.48,95.36,2.545,1.587,126.4,1782.0,11.8,96.9,90.7,0.81
18:01:50,80.3,16.2,3.72,94.77,2.472,1.589,123.6,1844.0,11.3,95.8,90.4,0.98
18:01:55,78.9,16.9,3.53,94.59,2.512,1.611,125.7,1734.0,11.6,98.0,90.0,1.19
18:02:00,79.1,15.5,3.21,94.51,2.482,1.694,130.5,1774.0,12.2,101.3,92.3,0.84
18:02:05,78.0,15.9,3.06,93.77,2.513,1.555,131.9,1774.0,11.1,93.7,91.3,0.92
18:02:10,78.3,15.7,3.73,94.46,2.486,1.684,122.8,1731.0,12.5,99.1,88.1,0.95
18:02:15,81.3,14.6,3.68,96.05,2.506,1.541,125.8,1843.0,12.3,105.0,88.9,0.91
18:02:20,79.4,14.3,3.21,94.69,2.458,1.616,112.6,1809.0,11.4,106.3,91.7,0.97
18:02:25,79.6,15.1,3.26,95.12,2.518,1.624,118.5,1878.0,12.5,103.0,90.5,1.0
18:02:30,79.9,16.2,3.94,95.76,2.416,1.627,125.2,1788.0,12.4,95.0,88.8,1.06
18:02:35,80.2,14.8,3.32,94.17,2.473,1.535,122.0,1785.0,12.1,97.2,90.1,0.93
18:02:40,82.0,15.4,3.75,95.54,2.478,1.55,123.2,1793.0,11.3,104.3,90.3,1.02
18:02:45,79.8,16.8,3.26,95.07,2.533,1.581,128.0,1771.0,11.6,99.7,87.5,0.95
18:02:50,81.1,16.6,3.07,94.63,2.523,1.528,122.2,1800.0,11.9,103.8,89.0,1.07
18:02:55,80.7,15.3,3.5,95.27,2.418,1.605,131.4,1722.0,12.4,96.2,90.1,0.88
18:03:00,78.2,16.1,3.04,93.96,2.492,1.514,125.6,1840.0,10.9,92.7,92.3,1.01
18:03:05,80.4,16.2,3.45,94.6,2.454,1.637,131.7,1841.0,12.5,101.0,90.9,1.1
18:03:10,79.4,16.0,3.53,94.6,2.435,1.567,140.8,1861.0,12.8,103.9,89.3,0.98
18:03:15,79.8,15.2,3.3,94.95,2.495,1.665,119.9,1845.0,12.4,99.0,92.1,0.93
18:03:20,79.4,15.9,3.45,95.0,2.495,1.633,128.4,1779.0,10.4,102.0,91.0,0.96
18:03:25,81.7,16.1,3.76,95.46,2.537,1.602,128.4,1803.0,12.4,105.5,88.3,1.02
18:03:30,80.6,15.5,3.72,95.85,2.533,1.583,132.7,1797.0,11.9,105.0,90.3,0.99
18:03:35,80.3,15.8,3.32,95.79,2.56,1.548,115.6,1808.0,12.4,93.1,90.7,0.83
18:03:40,78.4,15.5,2.98,95.18,2.492,1.558,125.9,1702.0,11.1,97.7,88.3,0.87
18:03:45,81.2,16.1,3.66,94.85,2.498,1.56,123.1,1772.0,11.6,100.6,90.9,0.98
18:03:50,80.7,15.3,3.59,95.62,2.502,1.602,122.6,1864.0,13.1,93.5,88.7,0.97
18:03:55,78.4,16.4,4.09,94.55,2.507,1.594,121.8,1720.0,10.5,99.6,88.9,0.96
18:04:00,78.3,15.6,3.09,95.17,2.465,1.715,118.1,1858.0,12.0,106.1,90.5,0.85
18:04:05,81.2,15.9,3.61,96.03,2.512,1.692,123.9,1801.0,13.4,100.0,90.4,0.83
18:04:10,80.2,15.1,3.06,95.25,2.47,1.56,120.7,1796.0,12.4,105.4,90.9,0.96
18:04:15,80.9,15.2,3.76,94.86,2.471,1.529,121.8,1792.0,13.0,103.9,90.9,1.01
18:04:20,78.8,16.1,3.46,94.44,2.508,1.661,123.2,1805.0,11.4,99.0,89.4,0.9
18:04:25,80.8,16.1,3.54,95.18,2.479,1.589,122.1,1808.0,12.7,101.0,88.7,0.86
18:04:30,79.0,15.8,4.01,95.09,2.562,1.545,127.0,1816.0,12.6,103.7,90.5,0.95
18:04:35,81.0,14.2,3.42,95.56,2.483,1.526,110.7,1835.0,12.3,99.6,88.9,1.11
18:04:40,82.4,15.5,3.37,94.77,2.522,1.584,128.6,1794.0,11.6,100.1,89.9,1.07
18:04:45,79.6,16.7,3.41,96.86,2.475,1.586,123.1,1770.0,11.7,98.4,92.2,1.1
18:04:50,80.1,15.6,3.64,94.62,2.392,1.596,129.7,1771.0,12.3,103.5,90.9,0.88
18:04:55,79.3,15.9,3.37,94.36,2.534,1.618,121.9,1773.0,13.1,98.0,88.8,1.14
18:05:00,82.1,17.1,3.32,96.05,2.508,1.497,131.1,1801.0,11.7,94.3,91.0,1.07
18:05:05,78.4,17.1,3.44,94.39,2.561,1.582,129.8,1823.0,12.2,100.2,90.3,0.89
18:05:10,79.9,16.3,3.68,94.38,2.485,1.611,121.8,1734.0,11.3,103.1,89.9,0.98
18:05:15,79.6,17.1,3.38,95.3,2.486,1.549,125.1,1861.0,11.6,100.3,90.1,1.07
18:05:20,81.1,14.5,3.54,95.21,2.51,1.749,128.5,1813.0,11.8,96.8,91.4,1.04
18:05:25,80.6,16.3,3.66,95.54,2.543,1.589,121.9,1819.0,11.1,99.8,90.6,0.87
18:05:30,78.8,17.2,3.6,94.45,2.528,1.669,127.6,1826.0,11.2,98.5,91.6,0.9
18:05:35,79.6,16.8,3.52,95.19,2.505,1.566,126.9,1818.0,12.1,96.4,87.6,0.97
18:05:40,77.5,15.3,3.4,94.84,2.477,1.641,129.6,1818.0,12.4,105.1,91.1,0.94
18:05:45,81.5,15.8,3.65,95.63,2.554,1.648,135.9,1855.0,10.7,106.5,90.0,1.13
18:05:50,79.1,14.6,3.71,93.54,2.468,1.68,123.0,1750.0,11.3,101.5,89.8,1.1
18:05:55,80.3,17.8,3.17,95.01,2.451,1.58,109.5,1805.0,13.0,102.8,90.8,1.02
18:06:00,78.6,17.3,3.74,94.68,2.497,1.562,111.2,1740.0,12.7,93.9,89.8,1.07
18:06:05,79.6,15.5,3.4,95.03,2.491,1.643,125.8,1822.0,12.2,100.4,89.7,0.74
18:06:10,78.2,15.6,2.99,94.85,2.457,1.629,127.3,1774.0,12.1,94.4,89.5,0.99
18:06:15,82.7,16.7,3.21,95.33,2.491,1.581,119.6,1814.0,11.7,109.5,90.4,0.94
18:06:20,81.4,14.5,3.4,95.24,2.445,1.608,116.4,1805.0,11.0,97.9,90.4,1.01
18:06:25,80.7,15.3,3.98,95.48,2.447,1.612,127.4,1803.0,12.6,103.6,89.7,1.06
18:06:30,80.2,14.9,3.28,94.56,2.525,1.562,119.7,1808.0,13.5,99.9,88.2,0.97
18:06:35,80.4,15.5,3.16,94.68,2.579,1.624,127.8,1769.0,12.7,98.4,91.1,1.22
18:06:40,80.2,16.1,3.64,94.13,2.459,1.518,122.0,1762.0,11.2,104.7,91.7,0.93
18:06:45,80.2,16.0,3.92,94.76,2.465,1.602,134.1,1810.0,12.5,102.7,89.3,1.0
18:06:50,78.6,14.5,3.95,94.68,2.546,1.549,134.8,1819.0,11.5,100.3,88.8,1.08
18:06:55,81.0,17.4,3.43,94.82,2.461,1.559,123.4,1839.0,12.4,95.6,91.2,0.83
18:07:00,78.0,14.6,3.11,95.56,2.513,1.672,130.8,1809.0,11.8,105.2,89.4,1.07
18:07:05,80.4,16.5,3.27,95.17,2.507,1.61,121.9,1832.0,11.8,107.6,90.4,1.19
18:07:10,79.4,15.9,3.36,94.9,2.476,1.658,126.9,1863.0,11.0,93.1,89.7,1.01
18:07:15,81.4,15.1,3.22,94.55,2.498,1.673,122.0,1785.0,12.4,100.8,88.7,0.88
18:07:20,80.8,16.2,3.62,95.25,2.503,1.519,117.5,1772.0,11.9,105.7,89.1,1.23
18:07:25,81.3,15.8,4.28,94.89,2.53,1.644,123.9,1863.0,11.7,90.5,90.1,0.95
18:07:30,78.6,15.2,3.03,95.06,2.536,1.562,116.6,1795.0,11.0,96.7,89.6,0.9
18:07:35,80.1,15.8,3.57,94.62,2.466,1.623,132.4,1832.0,11.8,100.6,88.5,1.1
18:07:40,80.4,15.3,3.27,95.18,2.467,1.549,138.4,1753.0,11.6,103.9,89.3,1.18
18:07:45,80.4,15.5,3.0,95.3,2.458,1.57,126.8,1798.0,10.9,98.7,90.0,1.13
18:07:50,80.5,17.8,3.92,94.37,2.541,1.671,118.1,1791.0,11.0,97.8,90.6,0.78
18:07:55,78.8,14.7,3.42,95.25,2.506,1.662,121.3,1766.0,12.4,100.2,90.6,1.29
18:08:00,79.0,16.6,3.39,95.26,2.474,1.533,122.3,1797.0,11.8,92.8,89.9,0.92
18:08:05,77.5,14.9,4.16,96.48,2.525,1.625,125.9,1699.0,11.9,102.2,89.8,0.84
18:08:10,78.9,16.1,3.31,94.74,2.533,1.556,120.2,1758.0,12.3,94.0,89.2,0.74
18:08:15,79.8,15.9,3.78,95.34,2.562,1.53,116.1,1785.0,11.6,97.5,91.3,1.12
18:08:20,80.4,17.4,3.42,95.23,2.531,1.525,129.6,1854.0,11.6,107.3,90.2,1.01
18:08:25,78.5,16.1,3.49,95.4,2.4,1.561,125.9,1777.0,12.1,100.1,90.5,0.99
18:08:30,80.1,16.3,3.43,94.75,2.484,1.622,138.2,1763.0,13.0,99.5,90.0,0.93
18:08:35,80.6,16.0,3.82,94.66,2.475,1.547,114.1,1864.0,11.4,105.3,89.5,0.97
18:08:40,81.0,15.6,3.85,94.52,2.556,1.611,125.7,1816.0,11.0,97.6,90.4,1.12
18:08:45,77.3,16.3,3.92,94.77,2.551,1.61,124.0,1794.0,10.4,97.3,90.8,0.97
18:08:50,79.2,16.5,3.95,95.16,2.47,1.634,125.3,1858.0,12.1,96.4,87.4,1.17
18:08:55,81.8,16.5,4.16,94.92,2.508,1.608,120.8,1771.0,11.5,102.1,90.3,1.08
18:09:00,78.5,16.7,3.35,95.01,2.53,1.637,123.4,1841.0,11.8,95.6,90.4,0.77
18:09:05,79.6,15.9,3.51,95.07,2.518,1.571,121.6,1739.0,12.0,103.3,89.9,0.94
18:09:10,81.0,15.4,3.62,94.9,2.549,1.642,121.7,1803.0,11.0,101.9,92.2,1.02
18:09:15,80.7,16.1,3.83,95.29,2.503,1.55,118.0,1766.0,11.8,100.6,90.9,1.22
18:09:20,80.9,16.4,3.05,95.43,2.505,1.548,114.5,1799.0,12.4,103.3,91.8,0.85
18:09:25,79.4,15.5,3.45,95.06,2.543,1.603,116.7,1842.0,11.6,96.9,91.2,1.02
18:09:30,78.5,16.9,3.26,95.98,2.528,1.489,119.5,1823.0,11.9,98.8,89.6,1.05
18:09:35,81.4,15.3,3.69,94.86,2.497,1.645,119.8,1826.0,11.4,103.6,89.4,1.03
18:09:40,79.1,16.5,3.3,95.67,2.513,1.57,119.6,1771.0,12.3,108.6,89.7,0.94
18:09:45,81.0,17.3,3.77,96.07,2.478,1.608,125.1,1771.0,11.6,98.1,90.8,0.99
18:09:50,81.6,15.5,3.3,95.13,2.485,1.669,127.1,1783.0,12.1,96.6,89.6,0.95
18:09:55,79.1,15.5,3.54,95.2,2.495,1.679,126.0,1768.0,12.6,99.5,90.4,1.03
18:10:00,79.7,14.7,3.17,94.58,2.39,1.532,122.3,1705.0,11.5,97.9,90.4,0.96
18:10:05,81.9,14.6,3.22,95.65,2.495,1.614,125.2,1806.0,11.9,100.1,89.0,0.95
18:10:10,81.2,16.5,3.47,94.77,2.407,1.605,119.3,1805.0,12.3,97.4,90.6,1.13
18:10:15,80.6,17.1,4.02,95.37,2.579,1.533,119.9,1770.0,10.6,100.9,88.6,0.92
18:10:20,80.5,15.8,3.86,95.94,2.531,1.61,111.3,1792.0,12.6,98.1,89.8,0.86
18:10:25,79.3,15.9,3.84,95.53,2.466,1.546,122.3,1787.0,12.1,101.3,91.2,0.93
18:10:30,81.7,16.0,3.51,95.47,2.444,1.588,134.6,1792.0,12.4,103.0,91.7,1.22
18:10:35,79.1,16.7,3.43,94.81,2.508,1.574,120.0,1720.0,11.3,97.6,91.9,1.16
18:10:40,81.2,16.7,3.83,94.76,2.571,1.548,125.8,1800.0,11.8,98.2,89.6,0.76
18:10:45,80.3,15.1,3.75,95.42,2.524,1.538,115.3,1872.0,12.9,99.3,89.5,0.96
18:10:50,78.2,18.2,3.54,94.83,2.559,1.619,134.7,1803.0,11.0,100.2,89.9,1.05
18:10:55,81.6,15.6,3.52,95.32,2.477,1.653,129.5,1779.0,10.4,98.9,88.6,1.04
18:11:00,81.5,16.3,4.05,95.06,2.446,1.528,115.2,1729.0,12.3,98.0,90.7,1.05
18:11:05,79.6,15.1,3.28,95.82,2.548,1.5,113.9,1819.0,12.4,104.4,89.6,0.95
18:11:10,79.6,16.4,3.69,96.6,2.522,1.659,121.7,1797.0,11.3,96.8,90.3,1.16
18:11:15,80.3,15.6,3.72,94.78,2.562,1.625,126.8,1817.0,11.7,102.9,90.7,0.94
18:11:20,79.0,16.1,3.62,95.31,2.531,1.631,119.0,1777.0,12.5,109.7,88.7,1.06
18:11:25,80.2,16.6,3.25,95.73,2.561,1.578,119.9,1738.0,13.0,103.9,92.6,0.78
18:11:30,80.4,16.2,3.68,96.31,2.519,1.548,124.5,1837.0,12.5,95.0,90.9,0.98
18:11:35,79.9,14.3,3.5,95.59,2.503,1.585,121.6,1823.0,11.1,99.7,90.2,1.03
18:11:40,80.2,15.4,3.54,95.28,2.479,1.555,123.4,1767.0,11.1,89.0,90.2,0.91
18:11:45,79.6,16.7,3.87,94.89,2.539,1.566,127.0,1785.0,12.5,99.2,91.1,0.89
18:11:50,79.2,16.1,3.59,95.02,2.516,1.595,132.1,1872.0,12.7,103.8,90.1,1.07
18:11:55,79.8,17.2,3.42,95.59,2.545,1.589,125.2,1702.0,11.1,103.4,89.8,0.86
18:12:00,82.5,16.6,3.85,95.81,2.511,1.558,125.8,1782.0,12.8,101.0,89.3,0.96
18:12:05,79.1,15.5,3.66,95.92,2.537,1.691,117.9,1823.0,10.6,104.7,89.0,1.0
18:12:10,79.8,15.4,2.96,93.87,2.414,1.618,126.3,1798.0,12.9,103.5,90.4,1.01
18:12:15,78.2,14.6,3.7,94.84,2.49,1.597,131.4,1713.0,11.9,111.5,91.2,1.04
18:12:20,79.5,16.4,3.25,95.36,2.536,1.523,125.2,1810.0,11.2,100.7,90.8,1.05
18:12:25,80.8,16.7,3.26,95.61,2.505,1.535,126.7,1816.0,12.3,100.7,90.2,1.0
18:12:30,78.0,16.9,3.19,94.33,2.414,1.564,130.9,1836.0,11.5,104.3,90.1,1.04
18:12:35,80.1,16.7,3.83,94.72,2.513,1.563,123.9,1766.0,11.5,107.8,91.1,1.03
18:12:40,78.5,16.1,3.59,94.96,2.571,1.64,132.4,1852.0,12.1,105.8,89.8,1.1
18:12:45,80.7,16.2,3.92,95.83,2.582,1.541,128.4,1784.0,12.2,100.2,91.7,1.05
18:12:50,78.8,15.6,3.22,95.28,2.488,1.602,125.5,1811.0,11.6,94.6,89.4,1.02
18:12:55,80.5,16.1,3.59,94.48,2.493,1.6,122.6,1792.0,12.1,98.1,89.3,0.94
18:13:00,81.4,15.9,3.49,95.45,2.494,1.664,136.2,1843.0,13.0,105.3,92.0,0.97
18:13:05,79.5,16.2,3.99,94.07,2.519,1.569,132.7,1776.0,11.9,102.9,90.2,1.09
18:13:10,81.0,16.2,3.21,95.17,2.422,1.622,137.1,1783.0,10.9,106.0,90.0,1.04
18:13:15,78.1,16.6,3.67,94.99,2.468,1.61,120.3,1778.0,11.0,103.1,87.6,0.78
18:13:20,79.8,15.8,3.46,94.68,2.459,1.556,120.3,1838.0,11.7,97.4,90.9,1.0
18:13:25,81.6,15.6,3.71,95.28,2.483,1.652,140.4,1785.0,13.3,102.0,89.3,0.91
18:13:30,80.1,16.4,3.4,95.78,2.51,1.683,117.5,1794.0,12.5,103.7,90.2,0.91
