Time,Burning_Zone_Temperature_C,Material_Temperature_C,Flame_Temperature_C,Kiln_Rotation_Speed_RPM,Primary_Fuel_Flow_tph,Primary_Air_Flow_Nm3h,Secondary_Air_Temperature_C,Shell_Temperature_Zone1_C,Shell_Temperature_Zone2_C,Shell_Temperature_Zone3_C,Kiln_Filling_Degree_Percent,Kiln_Drive_Power_kW,Kiln_Exit_O2_Percent,NOx_Emissions_mg_Nm3,Free_Lime_Content_Percent
18:14:25,1443.1,1393.3,1918.1,2.91,10.28,17213,957.1,272.3,320,379.1,13.9,1037,2.33,588,1.25
18:14:30,1448.5,1398.7,1874.6,3.14,9.98,18226,996.7,278.8,328.5,376.9,14.9,955,2.27,598,1.45
18:14:35,1449.2,1399.4,1899.6,2.99,10.08,17751,948.5,279.9,325.8,370.9,14.8,985,2.26,590,1.14
18:14:40,1449.8,1400,1876.9,2.98,10.1,18232,899,277.5,319.7,374.4,13.9,1058,2.69,507,1.15
18:14:45,1446.4,1396.6,1896.3,3.08,9.45,17235,940.6,274.2,322.1,379.4,16.9,959,2.2,660,1.29
18:14:50,1448.6,1398.8,1893.1,3.04,10.03,17445,955.1,269.1,326.3,369,14.4,980,2.38,559,1.24
18:14:55,1451.4,1401.6,1908.1,3.02,9.34,16973,971.5,275.5,327.1,372.7,15.2,1054,2.24,624,1.51
18:15:00,1446.7,1396.9,1923.4,2.94,9.9,17916,944.3,265.7,329.2,373.8,15.4,1030,2.29,613,1.25
18:15:05,1447.8,1398,1905.5,2.93,10.3,17343,939.9,282.9,323.5,371.6,14.6,992,2.4,482,1.37
18:15:10,1452.8,1403,1860.4,3.02,9.32,17746,924.6,265.3,323.3,377,14.5,963,2.4,609,1.24
18:15:15,1452.4,1402.6,1924.1,2.93,10.47,18008,1003.4,272.1,331.8,383.6,16.3,1104,2.31,644,1.2
18:15:20,1447.8,1398.1,1894.1,3.24,9.43,16865,958.5,272.4,334.7,370.6,15.9,1125,2.23,626,1.2
18:15:25,1449.6,1399.8,1908.8,3.15,10.12,18359,944.2,282.3,324.4,368.7,16.6,1004,2.19,548,1.24
18:15:30,1447.4,1397.6,1926.1,2.95,9.64,17752,1013,271.7,325.8,369.2,15.1,1019,2.15,633,1.4
18:15:35,1448.6,1398.9,1874.9,2.99,9.3,17131,1012.5,271.4,319.5,373.1,14.6,946,2.28,633,1.19
18:15:40,1450.8,1401,1912.9,2.87,9.79,18386,942.6,274.2,325.7,378.7,16.6,983,2.45,569,1.28
18:15:45,1450.9,1401.1,1898.2,3.15,10.38,17577,932.5,274,322.4,383.1,14.5,1013,2.31,606,1.11
18:15:50,1446,1396.2,1894.5,2.83,9.59,18163,932.7,277.4,319.6,374.9,15.5,984,2.29,594,1.44
18:15:55,1451.1,1401.3,1916.6,2.94,9.9,17965,971.7,274.8,325,366.7,15.3,1026,2.2,600,1.24
18:16:00,1449.4,1399.6,1914.5,3.02,10.38,18604,988.4,277,331.7,376.5,13.7,996,2.24,654,1.15
18:16:05,1448.2,1398.4,1933.3,3.01,9.72,17673,944.8,270.8,323.5,381.2,15.9,1005,2.31,566,1.33
18:16:10,1445.9,1396.2,1915.6,3.03,8.95,16088,976.2,281.8,326.8,373.6,14.1,988,1.77,557,1.28
18:16:15,1448.3,1398.5,1890.5,2.85,9.85,16893,949,274.2,326.5,378.2,16.1,966,2.3,550,1.43
18:16:20,1450.3,1400.5,1914.6,2.77,10.78,17710,959,270,330.5,366.7,15.5,1039,2.16,544,1.39
18:16:25,1448.7,1398.9,1864.6,2.77,10.73,17135,969.4,280.4,324.4,374.6,15.6,1113,2.35,582,1.24
18:16:30,1444.3,1394.6,1865.9,2.94,10.82,17876,975.2,275.6,325.5,376.7,15.6,1020,2.62,627,1.16
18:16:35,1448.7,1398.9,1912.2,2.98,10.28,17023,960.6,271.2,324.7,377.3,13.8,988,2.36,633,1.21
18:16:40,1450.4,1400.6,1879.1,3.21,10.34,17555,997,267.4,318.4,369.7,16.8,991,2.44,535,1.37
18:16:45,1448.4,1398.7,1889,3.07,9.71,16972,926.7,273.1,324.6,373.9,17.6,1033,2.23,683,1.17
18:16:50,1450.6,1400.8,1913.5,3,9.94,16522,959.4,279.3,329.9,380.2,15.6,1072,2.25,528,1.16
18:16:55,1452.1,1402.4,1868.9,2.99,10.02,18315,900.9,273.1,327.3,374.6,15.8,1063,2.47,595,1.25
18:17:00,1450.7,1401,1904.3,3.23,10.23,17402,983,267.7,316.1,378.5,16.1,978,2.24,572,1.35
18:17:05,1449.3,1399.5,1901.2,2.88,9.47,17505,921,279.7,318.3,368.4,14.5,956,1.92,572,1.12
18:17:10,1447,1397.3,1909.8,3.04,9.79,17758,959.5,276.4,330.4,374.9,15.2,990,2.17,572,1.11
18:17:15,1444.8,1395,1901.3,3.05,9.28,16545,914.5,269.6,327.8,377.5,15,954,2.4,638,1.39
18:17:20,1450,1400.3,1925.4,2.86,9.82,16423,968.6,279,312.1,385.9,16.4,1035,2.2,585,1.3
18:17:25,1446.1,1396.4,1884.4,3.03,9.51,17203,936.4,264.8,321.4,367.2,15.2,1090,2.31,616,1.51
18:17:30,1448.2,1398.4,1873.1,3.01,10.79,16716,915.6,272.9,322.6,371.8,16.5,898,2.27,584,1.03
18:17:35,1450.2,1400.4,1894.2,3.03,9.97,17673,949.7,278.6,326.8,376.8,15.4,940,2.31,663,1.16
18:17:40,1450.8,1401.1,1883,2.98,10.32,17403,983.7,277,326,373.9,15.7,1003,2.28,661,1.01
18:17:45,1451.8,1402.1,1887.6,3.08,9.94,17877,893.4,285.9,330.5,376.5,15.2,1000,2.18,506,1.52
18:17:50,1448.5,1398.8,1888.6,3.11,10.24,17612,975.6,280.9,326.4,382.9,15.7,1033,2.15,625,1.39
18:17:55,1449.9,1400.1,1926,3.04,10.56,17920,952.9,277.7,319.9,375.9,15.3,992,2.19,544,1.19
18:18:00,1450.7,1400.9,1886.4,2.75,10.23,17181,975.6,274.4,325.6,378.8,15.1,1048,2.04,613,1.07
18:18:05,1448.6,1398.9,1933.2,2.78,9.74,17600,949.8,277,325.7,372.1,14.6,1055,2.25,594,1.25
18:18:10,1447.4,1397.7,1902.2,3.18,9.93,17563,905.1,268.7,321.3,376.1,13.9,959,2.25,575,1.13
18:18:15,1446.9,1397.1,1890.1,3.03,10.66,17475,950.1,276.3,326.3,384.6,14.7,919,2.26,578,1.12
18:18:20,1448.1,1398.4,1875.7,2.97,9.88,17114,972.3,276.2,330.7,385.8,15.3,997,2.41,580,1.31
18:18:25,1453,1403.2,1909.4,3,9.85,17851,1001.1,271.8,319.5,376.7,14.7,1034,2.57,627,1.21
18:18:30,1451.3,1401.5,1897,2.94,10.46,17648,995.2,276.5,324.9,382.6,15.9,976,2.41,583,1.36
18:18:35,1445.2,1395.5,1919.7,2.88,10.62,18163,957.1,269.3,321.4,377.5,14.8,1009,1.96,611,1.41
18:18:40,1450.4,1400.6,1881.9,2.96,9.45,17983,917.5,279,324.6,363.5,15,1057,2.57,647,0.95
18:18:45,1449.7,1400,1885.8,3.03,10.31,16497,982.9,283.8,326.9,375.6,14.5,957,2.21,609,1.24
18:18:50,1448.2,1398.5,1891.2,3.13,10.99,17703,933.2,278.3,328.8,373,13.3,970,2.34,585,1.49
18:18:55,1446.2,1396.4,1914.6,3.04,10.43,17461,945.9,278.7,321.9,368.6,15.8,978,2.49,616,1.2
18:19:00,1443.2,1393.4,1883.4,3,10.48,18482,928.6,283.6,328,379.8,14.9,1043,2.2,591,1.06
18:19:05,1447.9,1398.1,1906.7,2.87,9.17,16769,945.8,269.5,315.9,380.9,14.4,1063,2.2,635,1.17
18:19:10,1448.7,1399,1919.7,3.13,10.58,17226,942.4,271.4,309.5,367.7,14.6,959,2.46,576,1.14
18:19:15,1448.4,1398.6,1889.3,3.16,10.6,17574,932.1,268.5,326.1,384.8,13.7,947,2.23,629,1.35
18:19:20,1447.1,1397.4,1921.1,3.06,10.04,17986,925.5,276.4,322.1,369.1,15.4,1012,1.96,546,1.2
18:19:25,1446,1396.3,1908.8,3.05,9.74,17767,968.3,281.9,332.3,379.3,12.4,1027,2.15,634,1.21
18:19:30,1449.4,1399.7,1873.6,2.93,10.22,17565,905.6,285.7,336.7,379.1,14.7,990,2.47,575,1.13
18:19:35,1448.6,1398.8,1917.1,2.96,10.79,16913,969.5,271.8,329.6,385.2,13.7,984,2.28,590,1.37
18:19:40,1449.9,1400.2,1881.3,3.05,10.65,17827,929,280.6,327.1,366.6,14.2,956,2.22,611,1.32
18:19:45,1453.5,1403.8,1920.8,3.07,9.86,17681,1033.1,267.9,318.2,379.2,15.3,918,2.12,641,1.41
18:19:50,1447.4,1397.7,1922.1,3.01,10.32,17727,963.1,282.8,321.5,375.8,14.4,1013,2.25,563,0.99
18:19:55,1446.3,1396.6,1860.9,3.01,9.95,17198,907.4,279.3,326.3,373.8,14.5,1006,2.09,647,1.25
18:20:00,1453,1403.3,1883,2.92,10.26,17017,929.8,271.1,330.3,374.8,14.9,1070,2.33,581,1.34
18:20:05,1448.3,1398.6,1879.4,3.01,9.95,17800,962,269.8,333,375.3,15.1,934,2.21,637,1.39
18:20:10,1450.7,1400.9,1869.9,2.9,9.67,17304,957,267.6,321.1,375.1,13.7,1000,1.88,633,1.23
18:20:15,1453.9,1404.2,1904.6,2.92,9.18,18465,883.1,278.1,328.4,380.8,16.6,996,2.33,549,1.26
18:20:20,1449.2,1399.5,1894.3,2.99,10.63,17724,926.3,274.8,332.4,375.4,14.9,983,2.06,517,1.56
18:20:25,1450.8,1401,1922.1,3,10.41,17531,924.6,276,332.7,368.2,15.5,1023,2.37,621,1.27
18:20:30,1448.7,1399,1942,2.98,9.62,17696,934.6,271.1,329,379,14,963,2.27,537,1.1
18:20:35,1448.1,1398.4,1889.4,2.9,9.83,17661,950.2,274.9,319,371.6,15.3,1014,2.21,614,1.26
18:20:40,1447.1,1397.4,1885.6,2.94,10.85,17805,962.9,283.7,317.9,376.5,13.8,976,2.11,557,1.35
18:20:45,1447.1,1397.4,1908.3,2.81,9.99,16462,972.2,271.6,324,374,15,994,2.29,572,1.52
18:20:50,1450,1400.3,1909.5,3.11,10.4,17753,935.9,274.8,322.5,378.1,15.1,1026,1.97,661,1.16
18:20:55,1445.9,1396.2,1886.4,3,9.41,17985,938.5,281,327,374.8,12.9,1012,2.23,573,1.11
18:21:00,1450.1,1400.4,1916.6,3.06,9.9,17493,901.6,267.5,334.3,371.8,14.5,963,2.04,542,1.23
18:21:05,1450.1,1400.4,1902,3.05,10.41,16873,946.5,265.6,321.5,368.8,14.3,1013,2.17,566,1.45
18:21:10,1449.7,1400,1913.4,3.05,9.44,17528,935.3,274.6,329.7,367.7,14.8,1002,2.33,557,1.22
18:21:15,1443.9,1394.2,1887.7,3.1,9.82,17905,936.6,278.6,320.7,382.2,14.1,1029,2.12,734,1.1
18:21:20,1447.9,1398.2,1898.7,3.19,10.01,17668,896.8,272.3,330.4,376.6,14.9,1000,2.1,582,1.3
18:21:25,1449.1,1399.4,1881.9,2.9,10.47,16757,934,272,330.3,374.1,15.3,1017,2.21,565,1.05
18:21:30,1453,1403.3,1892.9,2.99,10.65,17765,1017.2,275.6,324.6,371.2,18,961,2.33,597,1.09
18:21:35,1450.1,1400.4,1900.4,2.91,9.95,17842,939.4,267.9,318.9,375.7,16.8,1027,2.04,588,1.24
18:21:40,1447.6,1397.9,1899.4,2.89,10.16,17366,988.5,272,324.2,376.3,15.3,943,2.17,579,1.18
18:21:45,1454.9,1405.2,1890.3,3.04,9.82,16929,930,268.6,327.5,366.2,16.5,995,2.43,517,1.38
18:21:50,1448.5,1398.8,1918.5,2.81,10.57,17053,954.9,274.6,331.4,381.7,15.9,1060,2.37,598,1.13
18:21:55,1446.2,1396.5,1880.3,2.9,9.33,17336,907.7,272.4,324.4,371.6,13.9,993,2.4,520,1.35
18:22:00,1447,1397.3,1873.9,2.97,9.96,18357,911.6,266.8,328,368,13.8,1018,2.32,574,1.17
18:22:05,1444.2,1394.5,1918.7,3.12,10.37,17339,931.8,271.9,326.6,377.7,15.7,1021,2.12,579,1.14
18:22:10,1446.3,1396.6,1904,3.04,9.8,17277,944.3,274.1,324.7,377,14.3,961,2.31,685,1.34
18:22:15,1451.9,1402.2,1866.1,3.07,9.89,17318,936.5,274.9,323.9,373.5,14.9,1029,2.22,634,1.22
18:22:20,1446.3,1396.6,1899,2.95,9.71,18063,956.2,277.2,328.2,376.1,14.6,1017,1.94,551,1.03
18:22:25,1451.5,1401.8,1919.4,2.91,9.89,17469,947.7,275.5,338,384,14.1,952,2.35,549,1.2
18:22:30,1449.3,1399.6,1858.5,2.9,10.18,17731,946.1,282.6,328.6,372.3,13.7,1016,2.09,590,1.34
18:22:35,1451,1401.3,1909,3.09,10.96,17774,937,274.4,323.6,380.7,15.9,969,2.02,632,1.45
18:22:40,1453.2,1403.5,1883.9,3.04,10.45,16741,921.8,275,322,378.1,13.8,987,2.1,541,1.08
18:22:45,1451.7,1402,1923.4,3.02,9.24,17173,986.7,281.6,327.2,378.3,15.9,993,2.26,560,1.07
18:22:50,1449.8,1400.1,1871.9,2.86,9.4,17066,930.3,280.9,320.2,379.4,14.4,1009,2.21,628,1.12
18:22:55,1449,1399.3,1886.6,3.27,9.92,16826,961.6,274.2,322,384.6,14.4,1050,2.24,576,1.05
18:23:00,1448.9,1399.2,1875.7,2.86,9.84,17524,970.8,275.7,317.6,375.7,13.9,1102,2.44,530,1.31
18:23:05,1447.3,1397.6,1894.6,2.89,10,18003,1003.4,277.8,333,370,14.7,1000,2.46,639,1.21
18:23:10,1453.5,1403.9,1893.7,2.89,9.92,17747,989.6,278.3,321,368.2,14.3,1051,2.37,648,1.12
18:23:15,1448.1,1398.4,1908.6,2.9,10.59,16938,956.3,271.4,325.6,375.3,14.1,1036,2.41,535,1.22
18:23:20,1452.2,1402.6,1910.5,2.99,9.68,17491,915.1,273.8,326.4,377.2,13.6,971,2.32,556,1.05
18:23:25,1446.3,1396.6,1913.6,3.19,10.07,18474,952.9,269.5,320.6,369.5,13.9,1007,2.79,627,1.13
18:23:30,1449,1399.4,1844.5,2.81,9.87,17437,923.7,269.4,325.1,376.7,14,1036,2.32,557,1.12
18:23:35,1445.4,1395.8,1920.1,2.98,9.82,17428,907.1,269.4,331.6,372.9,15.8,1013,2.41,627,1.32
18:23:40,1449.5,1399.8,1885.3,2.9,9.74,17681,943,270.1,316.8,377.5,15.8,1055,2.49,500,1.11
18:23:45,1444.1,1394.4,1901.1,2.95,9.43,17948,966.8,278.7,324.3,381.2,13.8,977,2.43,634,0.97
18:23:50,1453.9,1404.2,1885.7,3.17,10.69,17317,946,270.9,319.6,374.2,15.5,1031,2.16,587,1.31
18:23:55,1442.9,1393.2,1883.7,3.01,10.32,16755,956.1,271.3,323.1,369.9,14.8,941,2.44,608,1.35
18:24:00,1448.6,1399,1895.2,3.13,9.6,17559,969.7,281.9,318.9,385.2,15.7,978,2.27,580,1.29
18:24:05,1447.2,1397.6,1884.7,2.92,9.65,17806,929.6,275.8,324,369.1,15.9,1073,2.31,549,1.34
18:24:10,1446.3,1396.6,1940.6,3.04,10.02,17846,990,268.8,314.4,380.2,14.7,996,2.15,612,0.75
18:24:15,1448.3,1398.6,1872.5,2.99,10.19,17785,946.6,279.3,323.2,367.5,15.6,939,2.39,553,0.82
18:24:20,1445.4,1395.7,1892.3,3.11,9.63,17814,921.2,271.4,321.8,379.2,16,1027,2.12,573,1.45
18:24:25,1443.6,1393.9,1944.8,2.93,10.46,17838,941.7,268.6,316.7,377.2,15.9,997,2.32,624,1.42
18:24:30,1444.2,1394.6,1884.6,3.02,10.19,17670,988.5,285.6,324,382.4,14.9,979,2.25,617,1.33
18:24:35,1447.5,1397.9,1897.9,3.02,9.49,18598,881.5,270.9,331,369.3,15.4,991,2.8,668,1.36
18:24:40,1452.7,1403.1,1857.9,3.11,9.74,17904,960.2,283.5,313.5,374.6,13.9,920,2.16,643,1.4
18:24:45,1444.4,1394.8,1912.1,2.98,9.56,16990,902,270.8,330.2,377.6,15.7,988,2.21,554,1.3
18:24:50,1452.2,1402.6,1916.8,3.04,10.65,17827,990.8,276.2,322.6,372.8,14.7,1037,2.22,701,1.44
18:24:55,1452.4,1402.8,1906.7,3.14,10.21,17657,993.7,271,323.6,373.9,16.1,1009,2.43,541,1.4
18:25:00,1449,1399.3,1938.1,3.13,9.11,17683,963.1,277.7,324.1,378.1,15,1030,2.11,585,0.99
18:25:05,1449.5,1399.8,1870.2,2.66,9.62,17502,939.3,274.7,324.1,369.6,14.5,1027,2.02,626,1.13
18:25:10,1447.5,1397.8,1889.3,2.97,10.12,17159,954.2,281.4,326.7,377.8,16,1023,2.42,584,1.35
18:25:15,1447.1,1397.5,1899.6,2.86,10.56,17394,964.9,276.1,322.5,381.1,14.5,1020,2.09,558,1.36
18:25:20,1451,1401.4,1871.3,3.16,9.71,17252,920.6,269.2,323.5,373.9,13.8,937,1.97,582,1.25
18:25:25,1447.6,1398,1905.6,2.89,10.04,17601,969,271.6,329.6,386,15.8,986,2.48,630,1.16
18:25:30,1447.5,1397.9,1916.2,2.98,10.4,18134,966.2,281.2,327.5,358.7,14.5,987,2.47,551,1.33
18:25:35,1448.5,1398.8,1872.8,3.06,9.94,17502,879.7,277.8,327.7,384.2,15.4,951,2.22,623,1.15
18:25:40,1453.2,1403.5,1927.5,2.98,9.67,16466,950,277.6,327.2,379.2,15.2,977,1.99,622,1.28
18:25:45,1452.3,1402.7,1873.2,2.99,10.02,17054,961,278.4,319.2,383.5,15.5,1036,2.17,553,1.33
18:25:50,1447.6,1398,1922.1,3.02,10.55,17790,979.1,276.6,319.9,383.5,15.6,953,2.23,550,1.29
18:25:55,1448.3,1398.6,1904.6,2.94,10.93,17045,985.2,276.3,325.8,365.9,14.5,1065,2.39,649,1.24
18:26:00,1449,1399.4,1907.6,2.91,9.53,17619,961.6,270,325.7,369.8,15.5,1031,2.06,591,1.37
18:26:05,1449.1,1399.5,1885.1,2.95,10.4,17404,947.1,277.6,320.5,383.1,14.6,1025,2.39,592,1.13
18:26:10,1450.5,1400.9,1909.6,3.05,9.65,17345,926.2,275.5,333.3,376.5,14,1005,2.1,570,1.11
18:26:15,1449.3,1399.7,1913.2,2.97,10.35,17267,989.1,272.8,320.7,364.3,16.6,992,2.6,598,1.18
18:26:20,1446.7,1397,1917.2,2.99,10.81,17037,954.3,278,320.4,375.7,15.3,1025,2.48,566,1.06
18:26:25,1443.3,1393.7,1873,3.05,10.06,17945,907.6,275.6,325.4,368.9,15.3,1022,2.22,687,1.24
18:26:30,1448.8,1399.2,1858.7,2.88,9.03,17961,927,278.1,328.2,376.2,14.5,984,2.21,530,1.15
18:26:35,1443.9,1394.3,1890,3.05,10.31,17749,920.9,277,321,372.3,15.6,974,2.19,586,1.26
18:26:40,1451.7,1402.1,1905.6,2.99,10.23,16906,910.1,280.4,330.7,381.2,14.6,990,2.2,601,1.43
18:26:45,1454.3,1404.6,1910.1,2.95,10.16,16934,953.3,272.4,326.1,372.2,13.9,963,2.39,625,1.27
18:26:50,1443.3,1393.7,1879.1,3.14,9.74,16990,936.6,275.8,319.5,376.5,15.5,973,2.23,611,1.42
18:26:55,1450.8,1401.2,1909.8,2.99,9.77,17297,889.8,265.4,327.7,373.8,14.2,1003,2.4,686,1.18
18:27:00,1444.9,1395.3,1887.3,2.97,10.02,17164,942.9,280.7,324.5,372.6,16,1115,2.34,602,1.04
18:27:05,1450,1400.3,1895.2,3.03,9.8,17864,949.8,268.3,326.4,367.1,16.5,1025,2.35,509,1.52
18:27:10,1445.5,1395.8,1898.5,3.05,9.97,17003,938.2,282.5,322.7,375.8,15.9,975,2.27,611,1.13
18:27:15,1441.6,1392,1883,2.96,10.3,17136,917.2,272.6,329.9,376.5,14.1,1068,2.34,617,1.14
18:27:20,1445.1,1395.5,1916.6,3.06,10.48,17431,933.3,272.9,318.9,368.4,15.5,998,1.94,679,1.4
18:27:25,1446.3,1396.6,1885.4,2.92,9.62,18037,969.3,267.3,334.5,374.6,14.3,1051,2.32,615,1.45
18:27:30,1448.2,1398.6,1902.8,2.97,9.64,17823,969.5,273.7,323.9,379.3,13.4,1010,2.39,624,1.18
18:27:35,1447.7,1398.1,1932.3,3.13,10.19,17673,917.2,276.4,328.2,371.3,16.6,1036,2.23,532,1.17
18:27:40,1449.5,1399.8,1904.4,2.89,9.99,17456,971.9,270.7,318.1,378.9,15.4,1014,2.09,640,1.27
18:27:45,1446.4,1396.8,1873.4,3.16,9.8,17735,937.1,277,332.2,378.8,14.5,963,2.31,600,1.48
18:27:50,1451,1401.4,1898.5,2.92,10.6,17447,980.1,273.1,326.7,371.8,12.4,972,2.07,589,1.18
18:27:55,1450,1400.4,1873.7,2.84,9.31,16505,965.8,270.5,323.4,369.7,14.9,1003,2.2,550,1.4
18:28:00,1448.8,1399.2,1904.3,3.17,9.48,17550,948.8,270.9,327.4,379.3,14.4,972,2.39,648,1.44
18:28:05,1447.7,1398.1,1885,2.91,9.7,17772,909.7,282.6,325.3,374.5,16.1,1053,2.23,579,1.23
18:28:10,1450.8,1401.2,1905.2,3.04,9.76,17564,955,279.8,320.3,381.2,16.6,1047,2.21,545,0.96
18:28:15,1451.3,1401.7,1882.6,2.94,9.61,17801,950.5,275.2,329.2,373,15.7,957,2.47,568,1.18
18:28:20,1448.2,1398.6,1920.6,3.07,9.34,16669,964.6,274,330.8,379.2,15.8,1035,2.35,573,1.4
18:28:25,1447.4,1397.8,1917.7,2.95,9.95,18161,985.3,273.9,322.4,363,15.1,1020,2.2,618,1.29
18:28:30,1451.8,1402.2,1893.2,2.84,9.75,17987,961.4,270.5,325.8,370.3,14.5,965,1.93,615,1.36
18:28:35,1447.6,1398,1911.1,3.18,10.47,17161,926.6,275.1,340.3,370.7,16.1,986,2.27,626,1.25
18:28:40,1448.9,1399.3,1897.9,3.01,9.79,17443,966.8,263.3,329.2,369.7,16.4,1013,2.49,634,1.24
18:28:45,1443.4,1393.8,1888.6,3,10.41,17278,945.4,278.1,322.4,371.1,14,1015,2.24,575,1.53
18:28:50,1449.7,1400.1,1917.1,2.98,10.29,17758,962.5,270,322,367.8,16.4,1009,2.29,552,1.18
18:28:55,1449.6,1400,1927.1,2.88,10.31,17570,980.1,280.2,326,371.7,14.4,1081,2.25,612,1.18
18:29:00,1451.9,1402.3,1880.8,3.06,10.29,16817,917.9,272.6,331.7,378.3,14.5,972,1.99,590,1.33
18:29:05,1448.2,1398.6,1900.6,2.87,9.84,17864,1012,267.6,330,371.6,15.3,1024,2.19,563,0.9
18:29:10,1450.6,1401,1881.3,3,9.31,17729,918.6,278.3,326,366.8,15.2,986,2.4,548,1.08
18:29:15,1448.1,1398.5,1899.4,3.01,10.12,17662,988.1,276.2,314.9,382.4,12.4,1050,2.33,607,1.06
18:29:20,1449,1399.4,1869.7,3.13,9.99,18347,864.8,268.7,331.3,367.7,14.7,994,2.29,585,1.25
18:29:25,1445.1,1395.5,1858.1,3.05,10.02,17137,922.9,274.5,324.1,380.6,15.4,1003,2.34,587,1.06
18:29:30,1452.4,1402.8,1903.7,2.98,9.5,17372,917.1,275.5,333.1,376.2,14.3,954,2.46,579,1.28
18:29:35,1452.5,1402.9,1889.4,2.9,9.74,17422,920.5,276.6,329,376.1,15.8,1080,2.09,561,1.18
18:29:40,1447.9,1398.3,1908.1,2.76,9.78,18075,935.3,275,332.7,374.7,14.4,1022,2.27,629,1.34
18:29:45,1445.9,1396.3,1916,2.96,10.14,17866,951.8,279.2,319.7,369.8,14.8,1095,2.42,585,1.4
18:29:50,1452.9,1403.3,1902.4,3.08,10.52,17726,993.4,266.5,331,374.9,14.6,1026,2.5,579,1.34
18:29:55,1446.6,1397.1,1929.5,3.01,10.04,18235,968.5,270.2,329.5,377.5,15.8,958,2.22,553,0.99
18:30:00,1453.8,1404.3,1901.5,3.04,10.29,17779,919.5,272.6,331,383,15.4,946,2.12,592,1.19
18:30:05,1453.4,1403.9,1897.5,3.07,9.62,16866,939,281.1,325.6,370,15.4,980,2.12,617,1.11
18:30:10,1453.2,1403.6,1876.7,3,10.3,17347,951.1,268.1,326.3,376.7,15.8,994,2.2,568,1.47
18:30:15,1446.9,1397.4,1910.6,2.86,9.58,16605,969.7,276.7,323.3,371.7,15.8,1047,2.51,570,1.45
18:30:20,1447.1,1397.5,1904.9,2.99,10.82,16714,962,272.7,317.1,380.4,15.7,963,2.44,541,1.34
18:30:25,1447.5,1397.9,1885.6,3.06,10.12,16072,955.1,283.4,321,377.1,14.8,1026,2.24,563,1.33
18:30:30,1448.5,1399,1923.3,3.1,10.5,17480,927.3,266,322.1,370.8,14.8,1009,2.07,594,1.23
18:30:35,1448,1398.4,1859.8,3.06,9.69,17782,940.1,271.6,330.1,373.4,13.3,1063,2.22,600,1.31
18:30:40,1450.8,1401.3,1879,3.12,10.7,17685,973,277.2,322.5,382.5,14.1,1023,2.18,603,1.36
18:30:45,1448.9,1399.3,1905.4,2.94,9.37,16720,989.7,267.8,326.1,372.1,15.3,1031,1.82,588,1.44
18:30:50,1443.4,1393.8,1891.2,3.06,9.88,17255,995.4,276.2,324.3,371,15.1,1033,2.57,582,1.33
18:30:55,1453.8,1404.3,1926.2,2.88,10.63,17796,960,279.2,330.1,368.6,14,1016,2.19,636,1.24
18:31:00,1448.9,1399.3,1925.2,3.06,10.3,17307,886.9,272.7,326.1,370.6,17.1,960,2.26,623,1.09
18:31:05,1449.2,1399.6,1891.6,3.14,10.42,18405,931.9,270.4,327.1,379.5,15.8,956,2.02,623,1.25
18:31:10,1446.3,1396.8,1928.1,3.15,9.65,17412,951.6,278.1,325.3,376.2,16.1,997,2.16,589,1.06
18:31:15,1449.4,1399.9,1902.7,3.02,10.09,17718,891.7,271.2,313.9,384.8,14.6,994,2.41,692,1.21
18:31:20,1448.1,1398.5,1918.1,3.15,10.71,17763,952.5,273,332,377.3,14.4,1002,2.2,641,1.19
18:31:25,1450.9,1401.3,1902.8,3.09,10.25,18069,913.7,271.9,324.8,371.7,14.4,924,1.96,528,1.29
18:31:30,1446.2,1396.6,1883.5,3.16,9.79,17814,964.2,275.3,310.9,378.2,15.9,1045,2.36,621,1.44
18:31:35,1452.4,1402.9,1911.1,3.07,9.86,17416,1009.6,268.3,328.7,383,16.3,1114,2.42,599,1.18
18:31:40,1446.4,1396.9,1890.1,2.99,10.45,18065,980.2,277.9,321.1,383.1,15.1,1049,2.38,573,1.34
18:31:45,1453.3,1403.8,1903.4,3.07,9.94,18018,942.4,282.4,329.3,379,14.3,977,2,579,1.3
18:31:50,1442,1392.5,1923.3,2.99,10.54,17307,942.2,280.1,327.6,382.4,14.1,996,2.1,596,1.28
18:31:55,1445.2,1395.7,1937.7,3.25,10.09,17661,930.6,266,321.8,377.3,15.2,976,2.14,636,1.14
18:32:00,1445.9,1396.4,1893.6,2.92,10.16,17010,939.6,274.9,326.3,371.1,14.6,976,2.19,564,1.05
18:32:05,1447.1,1397.6,1871.4,3,9.94,16995,977.2,274.5,322.2,367.7,14.1,974,2.33,555,1.25
18:32:10,1449.6,1400,1872.1,3.03,10.03,16933,936.5,275,323.4,376.2,14.2,1017,2.31,589,1.24
18:32:15,1448,1398.5,1923.7,2.96,10.35,17804,960.5,280.2,326,370.7,16.2,978,2.32,624,1.14
18:32:20,1445.9,1396.4,1883.2,2.81,10,17109,975.5,278.9,318.3,375.7,17,967,2.09,590,1.02
18:32:25,1446.2,1396.6,1914.6,2.88,10.15,17743,1006.7,279.4,330.9,383.9,14.4,997,2.36,579,1.39
18:32:30,1448.9,1399.3,1908.9,3.11,9.86,17389,929.8,281,334.8,376.3,13.8,981,2.23,534,1.32
