Time,Limestone_CaO_Content_Percent,SiO2_Content_Percent,Al2O3_Content_Percent,Fe2O3_Content_Percent,MgO_Content_Percent,Feed_Size_mm,Product_Size_Primary_mm,Product_Size_Secondary_mm,Moisture_Content_Percent,Clay_SiO2_Content_Percent,Hardness_Index
21:53:15,52.71,15.54,4.6,2.9,2.14,968.0,172.0,21.9,6.53,55.7,12.8
21:53:20,52.59,14.88,4.21,3.11,1.79,1003.0,180.0,20.8,6.64,55.1,11.4
21:53:25,51.76,14.89,4.85,2.65,2.22,973.0,175.0,21.0,6.75,51.9,11.0
21:53:30,53.11,15.31,4.11,2.78,1.96,988.0,188.0,23.9,6.94,57.8,11.8
21:53:35,51.72,14.54,4.55,3.14,2.05,1037.0,170.0,21.2,6.52,50.6,12.3
21:53:40,53.21,14.29,4.38,2.97,2.2,1023.0,169.0,21.1,6.37,57.8,12.0
21:53:45,52.35,13.93,4.03,2.85,2.07,960.0,167.0,21.8,6.4,55.1,11.2
21:53:50,51.99,15.74,4.22,3.09,2.12,981.0,188.0,23.5,6.74,54.6,11.8
21:53:55,51.29,14.78,4.63,2.78,1.9,1033.0,179.0,21.0,6.46,53.4,12.3
21:54:00,51.93,15.34,4.23,2.77,1.86,1074.0,186.0,24.1,6.73,52.9,11.9
21:54:05,51.84,14.71,4.3,2.96,2.0,1034.0,173.0,23.1,6.52,51.4,11.2
21:54:10,50.99,14.3,4.61,2.97,2.1,974.0,164.0,21.0,6.9,55.0,12.5
21:54:15,51.83,15.39,4.77,2.85,1.98,993.0,183.0,23.0,6.59,54.1,11.5
21:54:20,51.36,15.2,4.7,2.95,2.25,1014.0,182.0,21.1,6.29,56.0,10.8
21:54:25,52.47,14.86,4.49,3.27,2.09,1013.0,170.0,21.4,6.89,55.6,12.2
21:54:30,53.05,15.18,4.57,2.99,1.95,1008.0,167.0,22.3,6.31,56.9,13.6
21:54:35,51.02,14.42,4.54,2.77,1.98,965.0,170.0,22.9,6.26,55.4,11.8
21:54:40,53.37,15.64,4.19,3.0,1.92,982.0,173.0,22.0,6.65,56.8,12.2
21:54:45,51.9,15.78,4.58,2.58,2.07,1010.0,176.0,21.9,6.24,56.1,12.9
21:54:50,51.22,15.46,4.19,3.32,1.94,983.0,179.0,21.5,6.57,56.8,11.6
21:54:55,52.61,14.78,4.68,2.76,2.03,1039.0,172.0,22.1,6.52,52.5,12.1
21:55:00,51.64,15.04,4.54,3.04,2.23,929.0,192.0,22.1,6.59,55.7,11.7
21:55:05,51.93,15.94,3.85,3.03,2.07,1051.0,191.0,22.2,7.15,51.4,11.4
21:55:10,51.68,15.77,4.79,2.84,1.99,1084.0,177.0,22.8,6.67,55.2,11.0
21:55:15,51.35,16.2,4.34,3.26,1.97,1015.0,178.0,21.3,6.44,54.7,12.4
21:55:20,52.58,14.53,4.32,3.41,2.2,970.0,170.0,22.5,7.37,53.5,11.1
21:55:25,51.77,14.48,4.79,2.85,2.06,1064.0,185.0,22.1,6.77,54.1,12.2
21:55:30,50.85,15.08,4.45,3.14,2.11,987.0,177.0,22.3,6.41,52.8,12.1
21:55:35,52.44,15.24,4.68,2.8,1.91,969.0,164.0,23.4,6.98,57.0,11.0
21:55:40,51.04,14.91,4.3,3.26,1.8,1013.0,170.0,21.9,5.94,55.2,12.7
21:55:45,51.08,14.77,4.74,3.25,2.19,1047.0,176.0,21.7,6.48,58.4,11.0
21:55:50,52.95,15.76,4.56,3.2,2.16,1078.0,184.0,21.5,6.39,55.6,12.5
21:55:55,51.04,14.95,4.62,2.67,1.84,976.0,156.0,21.6,6.53,55.2,10.5
21:56:00,50.15,14.27,4.45,2.89,2.13,1005.0,178.0,22.2,6.57,52.8,11.9
21:56:05,52.5,14.34,4.99,2.89,2.21,1004.0,175.0,19.9,6.41,54.0,12.2
21:56:10,51.76,15.15,5.06,2.88,1.94,981.0,171.0,20.7,6.78,51.7,11.9
21:56:15,51.83,16.8,3.84,3.27,1.99,1010.0,172.0,21.5,6.85,55.0,13.0
21:56:20,51.75,14.41,4.78,2.64,2.29,1022.0,183.0,21.1,6.12,56.0,13.1
21:56:25,52.19,14.81,4.18,3.08,2.19,1013.0,175.0,22.9,6.1,55.4,12.5
21:56:30,51.4,16.44,4.65,3.15,1.89,963.0,155.0,23.0,7.0,54.1,12.8
21:56:35,53.18,14.71,3.97,2.86,1.9,1003.0,175.0,22.0,6.38,51.4,11.0
21:56:40,50.82,15.27,4.62,3.1,1.97,955.0,179.0,22.1,6.01,54.2,11.4
21:56:45,52.36,16.13,4.25,3.09,2.04,937.0,170.0,22.0,6.45,55.4,12.2
21:56:50,52.51,14.43,4.36,2.95,2.08,999.0,161.0,20.7,6.62,56.8,11.5
21:56:55,51.39,14.81,4.37,3.22,1.81,1018.0,185.0,21.0,6.69,55.4,11.0
21:57:00,51.18,14.71,4.28,2.89,1.91,1001.0,171.0,20.4,6.66,53.5,12.9
21:57:05,52.81,14.09,4.29,3.22,1.72,988.0,177.0,21.4,6.49,53.2,11.9
21:57:10,51.21,15.94,4.38,3.03,2.11,1012.0,159.0,22.9,6.09,56.3,10.7
21:57:15,51.51,14.65,4.45,2.94,2.01,1069.0,184.0,22.6,6.5,56.1,12.5
21:57:20,52.71,14.47,4.6,2.96,1.97,1009.0,165.0,21.5,6.7,54.2,12.0
21:57:25,52.03,14.73,5.06,2.72,1.94,1088.0,186.0,21.7,6.84,56.2,11.1
21:57:30,50.56,15.56,4.22,2.93,1.98,993.0,170.0,21.1,6.62,53.1,12.1
21:57:35,53.4,15.07,4.54,2.78,2.06,995.0,178.0,22.5,6.89,54.4,11.5
21:57:40,51.58,14.53,4.73,3.05,1.82,1010.0,182.0,23.4,6.18,53.4,12.2
21:57:45,51.68,15.25,4.29,3.18,1.89,903.0,165.0,23.4,6.52,53.2,11.9
21:57:50,52.2,15.49,3.82,3.09,1.85,1006.0,180.0,22.9,6.42,56.3,11.9
21:57:55,52.5,14.99,3.93,2.86,1.61,960.0,180.0,21.0,7.05,54.7,12.3
21:58:00,53.57,14.86,3.83,2.95,2.27,1029.0,160.0,21.9,6.77,57.6,11.2
21:58:05,50.67,15.61,4.96,3.06,2.1,977.0,171.0,22.0,7.46,55.5,12.3
21:58:10,52.66,14.89,4.68,3.07,1.88,974.0,164.0,20.8,6.58,55.9,12.4
21:58:15,52.59,15.96,4.73,3.33,2.04,1006.0,158.0,22.8,6.74,53.0,11.3
21:58:20,51.89,14.55,4.79,3.12,1.83,973.0,173.0,21.4,6.59,56.4,12.1
21:58:25,52.63,14.53,4.33,3.03,2.08,971.0,173.0,24.0,6.16,56.1,12.4
21:58:30,52.75,14.46,5.19,3.02,2.36,998.0,169.0,21.4,6.41,57.8,12.8
21:58:35,50.89,14.86,4.6,2.93,2.14,1056.0,168.0,22.4,6.54,57.0,11.7
21:58:40,53.4,15.0,4.48,3.0,1.7,992.0,162.0,20.7,6.11,55.1,11.8
21:58:45,50.75,14.2,4.83,3.14,1.77,1089.0,175.0,21.0,6.5,56.0,12.6
21:58:50,51.09,15.06,4.7,2.86,1.78,1048.0,180.0,20.9,6.11,56.0,12.5
21:58:55,51.79,15.34,4.9,3.08,1.94,986.0,178.0,23.1,7.44,57.4,11.7
21:59:00,53.54,14.12,4.92,2.98,1.99,1015.0,162.0,21.8,6.85,57.3,11.6
21:59:05,51.75,14.69,4.39,3.34,2.21,1014.0,181.0,21.6,6.66,51.7,12.3
21:59:10,51.97,15.34,4.56,3.06,1.8,996.0,183.0,23.5,6.79,57.4,12.2
21:59:15,53.15,14.35,4.23,3.07,2.0,1012.0,194.0,20.7,6.93,53.2,11.3
21:59:20,51.76,14.81,4.01,2.83,1.6,960.0,169.0,23.4,6.94,53.9,12.4
21:59:25,51.06,15.65,4.75,3.29,1.85,1051.0,180.0,21.8,6.58,51.0,11.0
21:59:30,51.67,16.08,4.79,3.1,1.8,1003.0,188.0,23.0,6.45,58.6,11.8
21:59:35,53.1,15.26,3.91,3.27,1.68,1039.0,180.0,21.2,6.62,55.9,12.8
21:59:40,52.06,14.9,4.28,2.96,2.11,980.0,199.0,22.8,6.54,53.5,11.1
21:59:45,53.54,14.7,4.52,3.0,1.9,1078.0,173.0,22.2,6.12,56.4,12.5
21:59:50,52.59,15.55,4.55,2.73,2.03,991.0,171.0,20.3,5.96,55.9,11.1
21:59:55,51.48,15.68,5.11,3.37,1.79,968.0,160.0,20.1,6.8,55.5,12.0
22:00:00,52.04,14.31,4.31,3.07,2.18,917.0,175.0,23.3,6.79,53.4,12.8
22:00:05,51.32,15.55,4.45,3.37,1.86,1006.0,175.0,20.1,6.48,55.9,11.8
22:00:10,51.47,14.64,4.69,2.93,2.17,1030.0,177.0,22.3,6.2,53.4,12.6
22:00:15,55.58,14.48,4.39,3.09,2.16,1035.0,179.0,21.2,6.33,55.8,12.4
22:00:20,52.81,14.91,4.35,3.2,2.04,1001.0,174.0,21.1,6.69,53.8,11.9
22:00:25,52.69,15.59,4.32,3.07,2.05,959.0,178.0,23.2,6.41,53.9,12.2
22:00:30,51.5,15.19,4.57,2.93,1.85,1065.0,173.0,21.9,6.14,57.7,11.8
22:00:35,53.26,15.17,4.45,2.91,1.76,990.0,180.0,21.4,6.59,52.9,12.2
22:00:40,52.88,15.21,4.7,2.93,2.03,920.0,164.0,21.9,6.31,55.0,10.6
22:00:45,53.51,15.28,4.61,3.53,2.03,994.0,169.0,23.7,6.75,57.2,12.0
22:00:50,53.47,14.93,3.63,2.88,1.94,921.0,178.0,22.1,6.59,56.2,12.9
22:00:55,50.82,15.38,3.97,2.6,1.88,900.0,181.0,21.5,6.81,57.0,12.2
22:01:00,51.11,14.6,4.35,3.01,1.87,980.0,174.0,22.3,6.32,53.7,12.7
22:01:05,51.2,15.39,4.79,3.0,1.78,956.0,172.0,21.0,6.9,54.1,11.8
22:01:10,51.24,15.51,4.3,2.94,2.14,975.0,173.0,22.5,6.16,54.7,12.6
22:01:15,52.26,15.42,4.61,2.88,1.9,995.0,168.0,22.8,6.42,56.3,10.9
22:01:20,51.55,15.45,4.68,2.95,1.86,951.0,173.0,21.6,6.2,55.6,12.6
22:01:25,53.66,15.28,4.66,2.74,2.09,1022.0,183.0,22.0,6.11,59.0,11.4
22:01:30,53.52,15.7,4.34,3.36,1.92,959.0,174.0,22.2,6.23,54.5,10.8
22:01:35,51.99,13.64,4.16,3.05,1.91,979.0,173.0,22.1,6.2,56.3,11.9
22:01:40,53.56,15.51,4.11,3.02,2.17,1014.0,174.0,22.8,7.14,55.5,11.7
22:01:45,53.19,16.19,5.39,3.21,1.83,1065.0,189.0,22.7,6.41,54.8,12.3
22:01:50,51.64,14.63,4.64,3.54,1.84,978.0,182.0,21.8,6.58,57.0,11.3
22:01:55,50.39,14.56,5.05,2.92,1.72,978.0,182.0,21.4,6.38,56.4,11.9
22:02:00,51.83,15.77,4.25,3.06,2.0,1031.0,179.0,21.1,6.55,55.6,10.2
22:02:05,51.48,14.44,4.87,3.16,1.91,998.0,179.0,21.4,6.57,56.5,11.6
22:02:10,52.17,14.6,4.36,3.14,2.28,1000.0,182.0,21.1,6.21,56.1,11.6
22:02:15,52.07,15.1,4.49,3.18,1.91,1010.0,189.0,23.0,6.51,51.8,11.4
22:02:20,52.05,14.52,4.41,3.18,2.1,972.0,177.0,22.3,6.05,54.4,11.5
22:02:25,52.42,15.53,4.24,2.92,1.87,1007.0,177.0,21.3,6.36,56.0,11.9
22:02:30,51.03,14.53,4.24,3.24,2.12,1085.0,186.0,22.1,6.61,53.6,12.4
22:02:35,52.33,15.22,4.49,2.98,2.22,994.0,176.0,21.9,6.78,54.1,11.4
22:02:40,51.65,15.17,4.32,3.06,1.92,1083.0,183.0,22.5,6.27,54.2,12.0
22:02:45,52.16,16.0,4.54,3.12,1.97,939.0,172.0,22.7,6.9,53.8,11.9
22:02:50,52.77,15.7,4.25,2.86,1.97,990.0,164.0,23.0,6.83,55.9,12.5
22:02:55,51.02,14.68,4.71,3.09,2.04,1000.0,165.0,21.1,6.31,54.6,12.1
22:03:00,51.77,14.24,4.36,3.12,2.15,944.0,189.0,20.9,6.2,54.5,12.1
22:03:05,51.91,15.5,4.99,2.62,1.91,988.0,198.0,22.7,6.31,53.5,10.8
22:03:10,51.59,14.61,4.48,3.28,2.16,971.0,175.0,21.4,6.01,50.8,12.2
22:03:15,52.72,14.8,4.47,2.84,2.03,971.0,171.0,21.7,6.14,53.4,11.8
22:03:20,51.42,14.36,4.98,3.05,2.24,1002.0,178.0,22.1,6.12,56.3,11.4
22:03:25,51.56,15.41,4.35,3.31,2.05,1065.0,170.0,22.3,6.6,58.2,12.2
22:03:30,51.43,14.61,4.38,3.13,1.79,1025.0,191.0,21.4,6.68,57.5,10.8
22:03:35,52.87,14.98,4.29,3.21,2.11,1033.0,169.0,23.0,7.12,56.0,12.2
22:03:40,51.61,14.99,4.56,3.22,2.0,1012.0,165.0,22.4,6.79,57.0,12.6
22:03:45,52.37,15.11,4.28,2.9,1.96,964.0,176.0,23.3,6.5,60.2,12.0
22:03:50,53.58,15.4,4.73,2.79,2.08,993.0,181.0,22.6,6.38,55.9,11.8
22:03:55,51.94,14.85,4.49,3.08,1.88,1001.0,175.0,22.6,6.9,53.7,12.4
22:04:00,52.89,14.56,4.75,3.14,1.97,990.0,186.0,23.0,6.13,55.7,13.0
22:04:05,53.34,13.88,4.72,3.22,1.92,988.0,176.0,22.8,6.51,59.5,11.2
22:04:10,52.82,15.06,4.35,3.16,2.1,1021.0,172.0,23.3,6.13,53.6,12.0
22:04:15,51.99,14.91,4.28,2.9,1.95,1039.0,196.0,20.3,6.67,55.7,12.5
22:04:20,52.51,14.57,4.4,3.18,2.02,1055.0,178.0,21.5,6.9,54.0,11.2
22:04:25,50.97,15.04,4.5,2.58,2.02,997.0,170.0,21.1,6.03,55.6,13.0
22:04:30,51.38,15.51,4.6,3.25,2.07,1054.0,167.0,20.7,7.07,58.0,11.5
22:04:35,51.52,15.67,4.63,2.82,1.93,996.0,166.0,22.6,6.21,56.6,12.4
22:04:40,53.79,14.08,4.49,2.82,2.18,1005.0,151.0,23.6,6.28,56.2,11.3
22:04:45,51.35,14.78,4.3,3.5,2.16,1016.0,185.0,21.7,6.55,58.2,11.3
22:04:50,51.34,15.58,4.32,3.01,2.28,1039.0,174.0,22.0,6.17,54.1,12.3
22:04:55,51.16,15.96,4.66,2.95,1.86,1079.0,181.0,22.3,7.11,55.8,11.7
22:05:00,52.45,14.51,4.3,2.77,2.03,949.0,177.0,21.5,6.02,55.9,11.7
22:05:05,52.11,15.83,4.67,3.09,1.76,989.0,156.0,22.2,6.26,53.8,11.8
22:05:10,52.87,14.19,4.68,3.16,1.83,1022.0,173.0,23.5,6.25,53.7,11.9
22:05:15,52.54,15.69,4.96,2.93,2.11,956.0,174.0,21.5,6.78,55.2,13.0
22:05:20,50.9,14.83,4.36,2.57,1.98,939.0,186.0,21.6,6.28,56.2,12.4
22:05:25,51.35,15.94,4.4,3.33,1.86,993.0,183.0,21.6,6.75,56.1,12.4
22:05:30,53.09,14.72,3.81,2.94,2.12,961.0,174.0,21.7,6.55,55.1,13.1
22:05:35,51.84,14.81,4.22,2.94,2.05,1024.0,175.0,22.1,6.48,56.0,13.0
22:05:40,52.95,14.92,4.21,2.99,1.64,972.0,169.0,21.1,6.08,53.4,11.8
22:05:45,51.88,14.08,4.65,2.84,2.17,1021.0,168.0,22.0,6.31,55.4,11.9
22:05:50,51.23,13.94,5.04,3.25,2.01,1059.0,169.0,21.6,6.29,58.0,12.2
22:05:55,51.76,15.31,4.67,3.15,1.92,1078.0,173.0,22.3,6.12,53.7,12.1
22:06:00,51.23,15.59,4.8,3.1,1.8,1012.0,176.0,22.5,6.32,53.0,12.6
22:06:05,51.55,15.36,4.29,3.46,2.07,970.0,173.0,22.1,6.77,55.0,13.1
22:06:10,52.16,14.25,4.14,2.86,1.93,1055.0,178.0,22.4,6.46,57.6,12.2
22:06:15,52.41,15.29,4.43,3.26,1.98,1010.0,171.0,21.2,6.68,58.1,11.6
22:06:20,50.73,14.41,4.31,2.56,2.01,1011.0,181.0,22.0,6.37,51.6,12.0
22:06:25,51.99,15.24,4.24,3.13,2.08,1021.0,191.0,22.1,6.38,53.2,12.3
22:06:30,51.53,15.68,4.57,3.45,2.04,958.0,185.0,21.9,6.76,51.7,11.6
22:06:35,51.48,15.22,4.14,2.79,2.23,952.0,167.0,21.6,6.48,56.8,13.1
22:06:40,52.11,15.88,4.75,3.33,1.73,1032.0,170.0,21.9,5.99,58.3,12.4
22:06:45,51.56,14.91,4.38,2.72,1.91,984.0,185.0,22.5,6.47,54.2,12.5
22:06:50,53.11,14.87,4.49,3.42,2.16,1023.0,162.0,21.5,6.34,55.7,12.3
22:06:55,52.95,15.04,4.53,2.91,2.31,999.0,173.0,22.1,6.55,56.9,11.9
22:07:00,52.95,14.19,4.36,2.85,2.17,1044.0,175.0,22.6,6.83,55.1,11.3
22:07:05,51.6,14.76,4.88,2.89,2.08,1066.0,173.0,22.6,6.71,57.5,11.1
22:07:10,51.23,14.81,4.02,3.01,2.13,1008.0,173.0,21.3,6.28,57.4,11.4
22:07:15,52.07,14.83,4.89,2.97,2.13,1035.0,178.0,22.2,6.29,52.3,11.7
22:07:20,51.88,15.16,4.4,2.99,1.91,1000.0,175.0,22.1,6.47,57.3,11.7
22:07:25,51.51,14.11,4.78,3.06,2.09,1053.0,168.0,22.2,6.77,54.2,12.0
22:07:30,51.06,14.31,4.56,3.05,1.86,940.0,189.0,22.6,5.98,56.4,12.4
22:07:35,51.97,15.68,4.76,3.0,2.02,1025.0,175.0,21.5,6.39,53.5,12.7
22:07:40,51.68,13.8,4.46,2.91,1.93,985.0,178.0,22.8,6.53,54.4,12.2
22:07:45,52.55,15.37,4.57,3.09,2.07,1025.0,173.0,21.6,6.86,59.7,12.5
22:07:50,52.53,14.78,4.83,3.08,1.92,996.0,175.0,22.2,6.75,53.7,11.8
22:07:55,52.88,15.1,4.53,3.07,2.01,1017.0,169.0,21.8,6.77,53.8,12.5
22:08:00,50.99,15.93,4.9,3.0,1.85,986.0,165.0,23.1,5.83,54.7,11.9
22:08:05,52.32,14.92,4.61,2.86,1.94,887.0,180.0,22.1,6.86,48.9,11.5
22:08:10,51.42,15.38,4.28,3.01,2.17,1049.0,168.0,22.6,6.73,56.2,11.3
22:08:15,51.02,15.04,4.39,2.94,1.72,924.0,173.0,21.4,6.69,53.8,11.7
22:08:20,51.66,14.93,4.77,2.59,2.01,958.0,189.0,21.9,6.61,51.4,12.7
22:08:25,52.85,14.86,4.13,3.2,2.21,1019.0,185.0,22.4,6.63,50.8,11.5
22:08:30,51.7,15.42,4.74,3.05,2.13,1019.0,169.0,20.7,6.62,56.2,12.7
22:08:35,53.25,14.56,4.39,3.0,2.01,1040.0,178.0,21.7,6.62,54.3,12.6
22:08:40,52.44,14.32,4.11,3.1,2.11,1018.0,164.0,21.4,6.41,58.9,12.2
22:08:45,51.68,15.04,4.56,2.85,1.89,1048.0,185.0,20.9,6.82,59.8,12.1
22:08:50,52.93,15.12,4.29,3.27,2.11,1032.0,176.0,20.4,6.52,52.6,12.2
22:08:55,52.36,13.91,4.33,3.24,2.18,935.0,184.0,22.2,6.36,51.3,11.8
22:09:00,51.25,14.99,4.31,2.77,2.04,1006.0,177.0,21.4,6.52,56.6,12.1
22:09:05,53.49,14.26,4.53,2.87,2.15,977.0,172.0,20.3,6.35,53.6,13.2
22:09:10,52.21,15.38,4.38,3.14,1.85,1071.0,173.0,22.6,6.6,53.5,12.1
22:09:15,52.02,13.92,4.62,3.05,1.83,975.0,172.0,21.5,6.63,54.9,12.9
22:09:20,51.32,16.16,4.8,3.0,2.12,1032.0,179.0,21.5,6.28,52.8,11.9
22:09:25,52.94,14.8,4.66,3.09,2.37,941.0,169.0,23.0,6.65,49.4,12.6
22:09:30,52.41,14.48,5.04,2.63,2.01,994.0,175.0,21.2,5.86,55.1,13.1
22:09:35,52.5,14.83,5.12,2.82,2.13,1005.0,176.0,22.2,6.76,53.5,11.4
22:09:40,51.59,15.33,4.41,2.88,1.56,938.0,162.0,22.4,6.67,53.2,11.2
22:09:45,52.67,15.53,4.15,3.15,2.09,987.0,166.0,22.5,6.39,52.5,12.2
22:09:50,52.73,14.84,4.41,2.57,1.93,1019.0,162.0,20.3,6.18,56.1,12.6
22:09:55,51.46,14.14,4.54,3.04,2.3,1041.0,173.0,22.7,6.45,54.2,12.0
22:10:00,50.87,14.27,5.17,2.92,2.12,1036.0,174.0,21.6,6.33,55.5,11.7
22:10:05,52.47,15.17,4.39,3.13,2.01,1005.0,181.0,21.9,6.64,54.2,11.9
22:10:10,50.74,15.59,4.58,3.16,1.92,1018.0,168.0,22.7,7.15,53.5,12.1
22:10:15,52.12,15.67,4.3,3.34,2.19,956.0,164.0,22.3,6.63,54.9,12.2
22:10:20,51.64,15.1,4.4,2.77,2.2,932.0,171.0,21.1,6.52,51.4,11.1
22:10:25,52.97,15.58,4.14,2.84,1.88,1000.0,178.0,23.1,6.83,54.7,10.3
22:10:30,51.69,16.15,4.06,3.01,2.18,947.0,189.0,22.0,6.54,57.0,12.6
22:10:35,52.89,15.71,4.91,3.28,2.15,911.0,176.0,22.5,6.4,55.1,13.2
22:10:40,51.59,15.55,4.82,3.09,2.04,988.0,167.0,21.1,6.14,51.7,10.9
22:10:45,52.8,14.52,4.39,3.02,2.12,987.0,178.0,22.0,6.15,54.0,11.1
22:10:50,53.65,15.58,4.82,3.24,2.09,968.0,176.0,21.7,6.41,51.7,12.3
22:10:55,51.15,15.28,4.11,2.92,1.84,1015.0,175.0,21.2,6.17,52.7,12.4
22:11:00,52.23,15.39,4.45,3.23,2.05,1021.0,164.0,21.0,6.68,55.1,12.2
22:11:05,54.2,15.76,4.55,3.35,1.98,1017.0,178.0,22.3,6.53,51.9,11.6
22:11:10,52.05,15.22,4.88,2.97,1.84,990.0,171.0,21.9,6.3,55.1,11.3
22:11:15,52.05,14.94,4.56,2.69,1.88,983.0,171.0,22.4,6.89,53.1,13.0
22:11:20,52.63,14.36,4.66,3.03,1.75,951.0,182.0,21.4,6.61,54.7,10.6
22:11:25,52.03,14.82,4.36,3.33,1.74,996.0,180.0,21.5,6.72,57.0,12.9
22:11:30,50.63,15.13,4.58,3.1,1.91,1029.0,166.0,22.1,6.66,56.0,12.2
22:11:35,52.91,15.17,4.88,2.72,2.17,994.0,187.0,22.6,6.34,54.5,13.0
22:11:40,50.4,15.15,4.02,3.25,1.81,1004.0,183.0,22.0,6.46,55.7,13.4
22:11:45,51.67,15.58,4.84,3.16,1.82,1009.0,168.0,21.6,7.04,54.5,12.6
22:11:50,52.97,15.52,4.44,3.2,2.29,995.0,158.0,23.1,6.03,54.8,11.6
22:11:55,51.71,14.96,4.08,3.23,1.86,973.0,178.0,21.4,6.74,57.6,12.0
22:12:00,51.45,14.49,4.42,2.89,2.0,999.0,177.0,21.2,6.25,55.1,12.1
22:12:05,52.7,15.23,4.89,3.21,2.08,1011.0,168.0,22.8,6.56,52.8,12.6
22:12:10,51.32,16.35,4.36,2.87,1.97,1022.0,190.0,23.5,6.7,52.0,12.2
22:12:15,51.02,15.19,4.59,2.76,1.99,1085.0,174.0,22.7,6.47,55.4,12.1
22:12:20,52.22,14.82,4.02,2.83,1.88,1004.0,175.0,21.5,6.64,52.9,12.3
22:12:25,51.85,15.32,3.95,3.14,1.9,1018.0,178.0,22.7,5.79,53.5,12.2
22:12:30,51.01,15.36,4.18,2.92,2.05,972.0,185.0,20.8,6.51,56.7,11.1
22:12:35,52.51,15.35,4.8,3.3,1.82,1004.0,177.0,20.9,6.7,55.4,12.4
22:12:40,52.37,15.82,4.48,3.22,2.21,959.0,176.0,22.7,6.14,53.8,12.6
22:12:45,51.71,15.23,4.83,3.13,1.73,944.0,163.0,21.8,6.38,55.6,11.8
22:12:50,51.77,15.8,4.85,3.28,2.03,957.0,175.0,22.7,6.69,52.3,12.6
22:12:55,52.38,15.14,4.27,2.76,1.84,1000.0,186.0,22.4,6.53,60.5,13.4
22:13:00,52.95,15.91,4.97,3.19,2.07,932.0,170.0,21.9,6.85,52.8,11.0
22:13:05,51.77,15.72,4.34,3.11,1.85,1010.0,176.0,21.7,6.27,53.5,11.9
22:13:10,52.52,15.55,4.8,2.75,2.09,1002.0,150.0,21.8,6.57,55.7,11.7
22:13:15,52.45,15.47,4.79,2.86,2.12,948.0,186.0,22.1,6.41,56.9,11.6
22:13:20,52.7,16.38,4.52,2.97,2.14,987.0,174.0,21.0,6.79,52.8,12.4
22:13:25,52.03,15.65,4.52,2.96,1.93,987.0,174.0,22.5,6.37,55.3,11.8
22:13:30,51.27,14.49,4.6,2.99,2.23,1030.0,179.0,20.8,6.44,54.0,10.9
22:13:35,51.63,15.15,4.53,2.88,2.01,968.0,177.0,23.9,6.66,52.0,12.3
22:13:40,52.27,14.84,4.38,3.3,1.99,1052.0,178.0,22.9,6.12,53.1,11.3
22:13:45,53.45,16.24,4.36,2.75,2.08,987.0,166.0,21.4,6.85,53.9,12.5
22:13:50,51.61,15.75,4.39,2.76,1.75,986.0,186.0,23.2,5.96,55.2,11.6
22:13:55,52.64,16.22,4.87,2.81,1.97,919.0,184.0,21.3,6.18,53.8,11.5
22:14:00,51.74,14.54,4.02,2.87,2.05,871.0,178.0,23.0,6.42,54.4,11.7
22:14:05,52.09,15.66,4.35,2.86,1.91,982.0,187.0,22.3,5.89,52.4,11.5
22:14:10,53.21,14.18,4.4,3.34,1.99,933.0,175.0,23.1,6.16,54.8,13.0
22:14:15,52.61,14.04,4.43,2.87,2.25,955.0,171.0,21.0,6.75,52.1,11.6
22:14:20,51.01,14.76,4.59,2.98,1.88,988.0,177.0,22.8,6.27,56.8,12.6
22:14:25,51.54,15.91,4.1,2.75,2.12,1045.0,185.0,20.5,6.21,56.5,12.3
22:14:30,53.0,14.4,4.81,2.91,1.91,989.0,172.0,21.9,6.51,54.2,12.5
22:14:35,52.11,14.99,4.77,3.12,2.01,987.0,171.0,20.3,6.64,59.8,10.8
22:14:40,51.08,15.71,4.7,3.14,2.08,977.0,167.0,21.6,6.32,54.8,12.1
22:14:45,51.34,15.51,4.44,3.2,2.12,1010.0,175.0,22.0,6.63,57.1,12.3
22:14:50,52.56,16.33,4.28,2.8,2.06,1096.0,177.0,23.0,6.79,57.6,11.7
22:14:55,52.8,15.0,4.4,2.87,2.11,1020.0,167.0,21.5,6.27,54.9,12.4
22:15:00,52.01,14.74,4.52,3.16,1.97,952.0,159.0,23.1,6.83,52.7,12.3
22:15:05,53.98,14.34,4.7,3.0,1.94,1010.0,172.0,23.2,6.78,54.6,11.2
22:15:10,52.66,14.78,4.48,2.99,2.16,968.0,177.0,21.3,6.91,53.7,11.4
22:15:15,51.81,14.34,4.61,3.12,1.72,1035.0,189.0,23.3,6.42,56.1,12.9
22:15:20,51.35,13.92,4.37,3.2,1.94,996.0,181.0,21.1,6.72,55.1,11.5
22:15:25,51.22,16.18,4.59,2.86,1.96,1016.0,194.0,20.4,6.95,53.6,12.8
22:15:30,52.27,15.03,4.43,2.98,2.03,1038.0,171.0,21.9,6.41,57.4,11.9
22:15:35,51.61,16.55,4.58,2.98,2.14,1079.0,179.0,21.8,6.99,57.1,12.0
22:15:40,53.34,14.5,3.97,2.81,2.03,973.0,174.0,21.5,6.54,54.2,12.7
22:15:45,53.17,14.74,4.65,3.06,1.97,917.0,195.0,21.4,6.47,53.7,11.5
22:15:50,52.51,14.53,4.66,2.89,2.13,932.0,180.0,22.4,6.11,52.7,11.6
22:15:55,51.06,14.62,4.66,3.0,2.04,984.0,156.0,20.7,6.71,53.7,12.2
22:16:00,51.46,15.52,4.2,3.13,2.02,1020.0,170.0,22.4,7.06,53.5,12.6
